target_id	length	eff_length	est_counts	tpm
AT1G19090.1	2509	2224.1	0	0
AT1G18320.1	699	414.163	5.48106	2.03114
AT5G11100.1	1709	1424.1	79	8.51403
AT4G35335.1	1280	995.096	104	16.0404
AT1G60930.1	3876	3591.1	38	1.62407
AT1G17000.1	2351	2066.1	1	0.0742842
AT3G55270.1	3130	2845.1	1001	53.9988
AT4G16150.1	3181	2896.1	965	51.1401
AT3G18150.1	1370	1085.1	0	0
AT3G52310.1	2443	2158.1	1	0.0711175
AT3G08943.1	3165	2880.1	400.345	21.3341
AT4G15950.1	814	529.096	70	20.3054
AT5G60900.1	2873	2588.1	24	1.42324
AT5G18710.1	1919	1634.1	6	0.563535
AT1G64460.1	2240	1955.1	352	27.6326
AT2G31100.1	1247	962.096	0	0
AT1G60260.1	1634	1349.1	2	0.227528
AT2G06210.1	3579	3294.1	410	19.1027
AT3G57180.1	2232	1947.1	18	1.41884
ATMG01320.1	922	637.096	3	0.722709
AT4G15130.1	1234	949.096	147	23.7714
AT5G39100.1	808	523.096	9	2.64064
AT4G16110.1	2666	2381.1	405	26.1051
AT5G26800.1	637	352.522	139	60.5168
AT4G16360.1	1685	1400.1	270	29.5974
ATMG00060.1	542	259.276	11	6.51144
AT1G76820.1	3857	3572.1	29.4102	1.26364
AT3G05780.1	2775	2490.1	2	0.123271
AT1G24405.1	718	433.163	13	4.60616
AT2G27490.4	843	558.096	57.5213	15.8186
AT2G27490.1	1367	1082.1	10.6594	1.51187
AT2G27490.3	1201	916.096	3.54653	0.594168
AT2G27490.2	1381	1096.1	61.2728	8.57959
AT3G13276.1	269	51.525	12	35.7446
AT1G71740.1	393	126.205	299	363.615
AT1G52920.1	1351	1066.1	2	0.287926
AT2G17370.1	2273	1988.1	297	22.928
AT4G13615.1	813	528.096	843	244.998
AT3G46680.1	1350	1065.1	10	1.44098
AT1G70830.3	996	711.096	0	0
AT1G70830.2	1329	1044.1	0	0
AT1G70830.5	787	502.096	0	0
AT1G70830.4	1393	1108.1	0	0
AT1G70830.1	1331	1046.1	12.0023	1.76092
AT2G34090.3	1458	1173.1	10.7625	1.40808
AT2G34090.2	1616	1331.1	0	0
AT2G34090.1	1700	1415.1	29.2375	3.17104
AT2G34090.4	1521	1236.1	0	0
AT2G34090.5	1425	1140.1	0	0
AT1G65541.1	340	88.2044	0	0
AT2G01050.1	1548	1263.1	0	0
AT2G07751.1	357	99.7175	16	24.6261
AT4G20565.1	789	504.096	0	0
AT1G61566.1	551	267.912	0	0
AT4G29530.2	1148	863.096	0	0
AT4G29530.1	1144	859.096	40	7.14604
AT5G09225.1	780	495.124	116	35.9577
AT1G21100.1	1545	1260.1	3827.07	466.133
AT1G73150.1	2150	1865.1	76.9111	6.329
AT1G73150.2	1956	1671.1	8.08888	0.742906
AT3G51750.3	654	369.38	0	0
AT3G51750.1	563	279.564	8	4.39193
AT3G51750.2	560	276.643	0	0
AT1G07010.1	1622	1337.1	1	0.114785
AT1G07010.2	1556	1271.1	0	0
AT1G07010.3	1542	1257.1	0	0
AT1G32080.1	2009	1724.1	0	0
AT1G16710.5	6346	6061.1	0.16761	0.00424421
AT1G16710.7	5822	5537.1	314.99	8.73097
AT1G16710.1	6018	5733.1	0.000256366	6.86308e-06
AT1G16710.4	6502	6217.1	54.287	1.34016
AT1G16710.8	6455	6170.1	0	0
AT1G16710.10	6023	5738.1	0	0
AT1G16710.6	6107	5822.1	0	0
AT1G16710.3	6619	6334.1	2.57764	0.0624575
AT1G16710.9	6549	6264.1	78.977	1.93504
AT1G16710.2	5783	5498.1	0	0
AT1G07590.1	2407	2122.1	33677.9	2435.72
AT5G49170.1	1172	887.096	5	0.865061
AT2G40240.1	1614	1329.1	21	2.42499
AT4G30380.2	537	254.45	0	0
AT4G30380.1	486	206.181	0	0
AT2G20619.1	201	34.4837	0	0
AT3G05830.2	1420	1135.1	0	0
AT3G05830.1	1358	1073.1	56.3043	8.05286
AT3G05830.3	1524	1239.1	6.69568	0.829349
AT5G11430.6	3634	3349.1	0	0
AT5G11430.2	2601	2316.1	17.798	1.1794
AT5G11430.4	2791	2506.1	0	0
AT5G11430.3	3322	3037.1	24.7657	1.25152
AT5G11430.5	2373	2088.1	12.858	0.945081
AT5G11430.1	3147	2862.1	82.5783	4.42822
AT1G20530.1	2269	1984.1	9	0.696189
AT4G23170.1	1824	1539.1	3	0.299159
AT1G44780.2	1644	1359.1	26.1576	2.9539
AT1G44780.1	1647	1362.1	25.8424	2.91187
AT1G60880.1	606	321.75	0	0
AT1G06160.1	1086	801.096	85	16.2848
AT3G07260.1	1204	919.096	2.02142	0.337553
AT1G21090.1	1404	1119.1	172.391	23.6426
AT1G21090.2	1416	1131.1	10.6087	1.43949
AT1G76730.1	1500	1215.1	26	3.28405
AT1G03970.1	1190	905.096	186	31.5403
AT5G19160.1	2182	1897.1	33.2141	2.68708
AT5G19160.2	2242	1957.1	3.78594	0.296899
AT3G49744.1	174	30.7079	0	0
AT5G28820.1	519	237.151	0	0
AT4G12530.1	730	445.163	7	2.41338
AT4G20050.1	1924	1639.1	0	0
AT4G20050.5	1742	1457.1	0	0
AT4G20050.3	1800	1515.1	0	0
AT4G20050.2	1873	1588.1	6.53495	0.631558
AT4G20050.6	1732	1447.1	8.73127e-08	9.26034e-09
AT4G20050.7	1707	1422.1	18.465	1.99282
AT4G20050.4	1981	1696.1	0	0
AT5G53810.1	1574	1289.1	5	0.595295
AT2G28690.1	1117	832.096	41	7.56237
AT5G01530.1	1396	1111.1	234	32.323
AT3G62800.3	1283	998.096	6.52608	1.00352
AT3G62800.1	1368	1083.1	125.474	17.7801
AT3G62800.2	1297	1012.1	0	0
ATCG00900.1	468	189.739	86.5	69.9693
AT3G11385.1	2459	2174.1	48	3.38852
AT5G07010.1	1779	1494.1	211	21.6746
AT3G63040.1	654	369.38	0	0
AT2G26570.2	2921	2636.1	0	0
AT2G26570.1	2941	2656.1	913	52.7563
AT3G05560.2	756	471.137	0	0
AT3G05560.3	841	556.096	6.07375	1.67631
AT3G05560.1	840	555.096	853.926	236.102
AT5G12080.3	2694	2409.1	180	11.4674
AT5G12080.2	2805	2520.1	0	0
AT5G12080.1	2754	2469.1	0	0
AT1G50870.1	1191	906.096	0	0
AT2G20610.2	1748	1463.1	70.3252	7.3771
AT2G20610.1	1794	1509.1	525.675	53.4623
AT5G02940.2	2792	2507.1	14	0.857046
AT5G02940.1	2920	2635.1	0	0
AT1G68430.1	945	660.096	14	3.25513
AT1G66550.2	856	571.096	0	0
AT1G66550.1	765	480.137	0	0
AT1G09380.1	1641	1356.1	14	1.58447
AT3G48840.1	757	472.137	7	2.2755
AT3G48840.2	667	382.296	0	0
AT5G61800.1	1629	1344.1	9	1.02768
AT5G01445.1	589	304.997	4	2.01285
AT4G35500.1	1975	1690.1	185.559	16.8507
AT4G35500.2	1638	1353.1	23.4405	2.6588
AT1G80310.1	1937	1652.1	525.667	48.834
AT2G39400.2	1307	1022.1	26.7735	4.02032
AT2G39400.1	1394	1109.1	277.227	38.363
AT4G04990.1	1217	932.096	799	131.563
AT3G60530.1	1465	1180.1	366	47.6004
AT2G46180.1	2540	2255.1	205	13.952
AT2G22270.1	1398	1113.1	187	25.7843
AT2G22270.2	1174	889.096	0.000254936	4.40078e-05
AT2G43660.1	471	192.502	0	0
AT2G43660.2	597	312.857	4	1.96228
AT1G03910.2	2466	2181.1	8.94467	0.629415
AT1G03910.1	2565	2280.1	665.055	44.7664
AT1G77590.1	2692	2407.1	616.103	39.2832
AT1G77590.2	2669	2384.1	16.8974	1.08778
AT1G79020.1	2134	1849.1	212	17.5964
AT5G24420.1	1321	1036.1	0	0
AT5G39490.1	1701	1416.1	4	0.433525
AT3G26922.2	1894	1609.1	21.1823	2.02041
AT3G26922.1	1793	1508.1	10.8177	1.10091
AT3G26922.4	1661	1376.1	0	0
AT3G26922.5	1642	1357.1	0	0
AT3G26922.3	1711	1426.1	0	0
AT3G50450.1	926	641.096	1	0.2394
AT3G17160.1	882	597.096	220	56.5491
AT1G34315.1	819	534.096	213	61.2079
AT5G08580.2	1818	1533.1	0	0
AT5G08580.1	1736	1451.1	187	19.7785
AT2G28360.1	3032	2747.1	354	19.7777
AT4G25000.1	1606	1321.1	4	0.4647
AT5G27410.4	1734	1449.1	68.0632	7.20879
AT5G27410.1	2156	1871.1	201.648	16.5404
AT5G27410.3	2229	1944.1	33.2885	2.62799
AT5G27410.2	3153	2868.1	0	0
AT5G65200.1	1982	1697.1	158	14.2889
AT5G23535.1	1015	730.096	188	39.5208
AT5G23535.2	830	545.096	0	0
AT1G05230.1	3520	3235.1	0	0
AT1G05230.5	3644	3359.1	0	0
AT1G05230.12	2134	1849.1	6.41932	0.532816
AT1G05230.6	3553	3268.1	0	0
AT1G05230.2	2983	2698.1	0.182409	0.0103761
AT1G05230.11	2424	2139.1	0	0
AT1G05230.3	2678	2393.1	33.1997	2.12922
AT1G05230.7	3526	3241.1	0	0
AT1G05230.10	2557	2272.1	0	0
AT1G05230.9	3140	2855.1	0	0
AT1G05230.4	2974	2689.1	7.19858	0.410854
AT1G05230.8	3231	2946.1	0	0
AT1G79830.1	3669	3384.1	66.7466	3.02715
AT1G79830.3	3588	3303.1	326.422	15.1672
AT1G79830.2	3278	2993.1	1038.52	53.2529
AT1G79830.4	3547	3262.1	0	0
AT1G79830.5	3718	3433.1	9.30764	0.416103
AT5G09480.1	840	555.096	2165	598.601
AT5G56480.1	409	139.089	0	0
AT5G60820.1	1648	1363.1	67	7.54389
AT5G55820.7	5630	5345.1	90.8233	2.60789
AT5G55820.5	5831	5546.1	10.7144	0.296503
AT5G55820.8	5630	5345.1	1.08026	0.0310185
AT5G55820.10	5271	4986.1	0	0
AT5G55820.4	5292	5007.1	0	0
AT5G55820.9	5896	5611.1	115.382	3.156
AT5G55820.2	5622	5337.1	0	0
AT5G55820.11	5449	5164.1	0	0
AT5G55820.3	5610	5325.1	0	0
AT5G55820.6	5642	5357.1	8.8065e-07	2.52302e-08
AT5G55820.1	5481	5196.1	0	0
AT5G44950.1	1317	1032.1	0	0
AT4G31140.1	2171	1886.1	184	14.9727
AT4G35910.1	2164	1879.1	110	8.98444
AT3G56220.2	541	258.305	2.29728	1.36499
AT3G56220.1	905	620.096	61.7027	15.2719
AT2G19970.1	926	641.096	201	48.1194
AT5G54520.1	1864	1579.1	67	6.51199
AT2G04032.1	1403	1118.1	0	0
AT5G03455.1	704	419.163	268.828	98.4325
AT5G03455.2	1006	721.096	1.17187	0.249422
AT1G48140.2	563	279.564	0	0
AT1G48140.1	743	458.15	146	48.9093
AT4G15050.1	1191	906.096	0	0
ATCG00420.1	477	197.968	3	2.32581
AT5G30360.1	420	148.09	0	0
AT2G32600.1	1301	1016.1	233	35.194
AT2G41010.1	1250	965.096	124	19.7196
AT5G07170.2	1274	989.096	0	0
AT5G07170.1	1612	1327.1	0	0
AT5G32670.1	700	415.163	0	0
AT1G60250.1	756	471.137	0	0
AT4G09012.1	1175	890.096	16	2.75886
AT3G26355.1	64	21.6835	0	0
AT5G02710.1	1195	910.096	24.9469	4.20705
AT5G02710.2	1778	1493.1	0	0
AT5G02710.3	1348	1063.1	2.05305	0.296398
AT4G10110.1	836	551.096	177	49.2939
AT5G13900.1	754	469.137	100	32.715
AT5G16380.1	1108	823.096	158	29.4614
AT5G40630.1	937	652.096	8	1.88289
AT1G55670.1	780	495.124	25.145	7.79444
AT5G66940.1	897	612.096	0	0
AT3G06520.1	1598	1313.1	6	0.701297
AT3G06520.2	1668	1383.1	0	0
AT3G52870.1	1811	1526.1	455	45.759
AT3G02900.2	759	474.137	0	0
AT3G02900.1	852	567.096	135	36.5363
AT1G31520.1	399	131.023	0	0
AT5G57660.1	1564	1279.1	563	67.5542
AT3G09110.1	1666	1381.1	0	0
AT4G23690.1	1139	854.096	1037	186.346
AT1G05035.1	363	103.842	0	0
AT5G45700.1	1180	895.096	42	7.20157
AT5G40410.1	1981	1696.1	7	0.633424
AT3G06580.1	2012	1727.1	687	61.0503
AT3G14920.1	2536	2251.1	490	33.4079
AT1G77610.1	1617	1332.1	346	39.8646
AT1G19170.1	1827	1542.1	137	13.635
AT2G20740.1	1179	894.096	305.541	52.4484
AT2G20740.2	935	650.096	3.10201	0.73234
AT2G20740.3	815	530.096	11.3573	3.28827
AT3G26940.1	1793	1508.1	0	0
AT4G27150.1	735	450.163	0	0
AT2G26000.1	1672	1387.1	0	0
AT2G26000.2	1892	1607.1	79.9295	7.6333
AT2G26000.3	2370	2085.1	3.07054	0.226014
AT5G38743.1	183	31.9993	3	14.3889
AT4G15210.4	2461	2176.1	0	0
AT4G15210.1	2066	1781.1	0	0
AT4G15210.3	2291	2006.1	0	0
AT4G15210.2	1890	1605.1	0	0
AT1G29070.1	819	534.096	81	23.2763
AT4G27570.1	1655	1370.1	5	0.560101
AT5G65560.3	3618	3333.1	0	0
AT5G65560.2	3697	3412.1	22.7945	1.02531
AT5G65560.1	3623	3338.1	88.2055	4.05549
AT1G04170.1	1860	1575.1	664	64.7006
AT1G04170.2	2026	1741.1	0	0
ATCG00905.1	258	47.6572	88.5	285.011
AT1G29250.1	795	510.096	293	88.1583
AT3G51050.1	2543	2258.1	496	33.7122
AT5G23060.2	1608	1323.1	10	1.15999
AT5G23060.1	1529	1244.1	0	0
AT4G14770.2	3098	2813.1	8.30529	0.453125
AT4G14770.1	3064	2779.1	82.0838	4.53316
AT4G14770.3	3072	2787.1	17.8254	0.981598
AT3G44140.1	216	36.5317	0	0
AT1G14630.2	1186	901.096	6.14179	1.0461
AT1G14630.1	1020	735.096	34.8582	7.27794
AT3G21480.1	3503	3218.1	125	5.96154
AT3G58760.4	1979	1694.1	0	0
AT3G58760.5	1946	1661.1	29.781	2.75164
AT3G58760.2	2050	1765.1	0	0
AT3G58760.6	1827	1542.1	30.001	2.98587
AT3G58760.3	2017	1732.1	0	0
AT3G58760.1	1839	1554.1	173.218	17.1066
AT2G03390.1	1459	1174.1	124.091	16.2212
AT2G03390.6	1475	1190.1	0	0
AT2G03390.3	1546	1261.1	3.38296	0.411714
