target_id	length	eff_length	est_counts	tpm
AT1G19090.1	2509	2221.22	0	0
AT1G18320.1	699	411.444	2.11315	0.877965
AT5G11100.1	1709	1421.22	72	8.66025
AT4G35335.1	1280	992.215	105	18.0901
AT1G60930.1	3876	3588.22	31	1.47687
AT1G17000.1	2351	2063.22	0	0
AT3G55270.1	3130	2842.22	645	38.7936
AT4G16150.1	3181	2893.22	513	30.3106
AT3G18150.1	1370	1082.22	0	0
AT3G52310.1	2443	2155.22	3	0.237952
AT3G08943.1	3165	2877.22	212.583	12.6303
AT4G15950.1	814	526.238	33	10.7199
AT5G60900.1	2873	2585.22	5	0.330622
AT5G18710.1	1919	1631.22	2	0.209593
AT1G64460.1	2240	1952.22	291	25.4814
AT2G31100.1	1247	959.215	0	0
AT1G60260.1	1634	1346.22	1	0.126982
AT2G06210.1	3579	3291.22	200	10.388
AT3G57180.1	2232	1944.22	10	0.879252
ATMG01320.1	922	634.215	13	3.504
AT4G15130.1	1234	946.215	100	18.0662
AT5G39100.1	808	520.238	2	0.657182
AT4G16110.1	2666	2378.22	253	18.1856
AT5G26800.1	637	349.723	110	53.7683
AT4G16360.1	1685	1397.22	262	32.055
ATMG00060.1	542	256.918	10	6.65371
AT1G76820.1	3857	3569.22	29.6262	1.41893
AT3G05780.1	2775	2487.22	0	0
AT1G24405.1	718	430.392	14	5.5606
AT2G27490.4	843	555.215	57.6569	17.752
AT2G27490.1	1367	1079.22	17.3391	2.74649
AT2G27490.3	1201	913.215	0	0
AT2G27490.2	1381	1093.22	79.004	12.3538
AT3G13276.1	269	54.8653	19	59.1989
AT1G71740.1	393	125.15	377	514.955
AT1G52920.1	1351	1063.22	0	0
AT2G17370.1	2273	1985.22	181	15.5858
AT4G13615.1	813	525.238	952	309.841
AT3G46680.1	1350	1062.22	5	0.804665
AT1G70830.3	996	708.215	0	0
AT1G70830.2	1329	1041.22	1.02156	0.167718
AT1G70830.5	787	499.238	0	0
AT1G70830.4	1393	1105.22	0	0
AT1G70830.1	1331	1043.22	0	0
AT2G34090.3	1458	1170.22	0	0
AT2G34090.2	1616	1328.22	4.11446	0.529545
AT2G34090.1	1700	1412.22	13.8855	1.68081
AT2G34090.4	1521	1233.22	0	0
AT2G34090.5	1425	1137.22	0	0
AT1G65541.1	340	88.8995	0	0
AT2G01050.1	1548	1260.22	0	0
AT2G07751.1	357	99.6255	14	24.0223
AT4G20565.1	789	501.238	0	0
AT1G61566.1	551	265.621	0	0
AT4G29530.2	1148	860.215	0	0
AT4G29530.1	1144	856.215	42	8.38541
AT5G09225.1	780	492.259	149	51.7429
AT1G21100.1	1545	1257.22	1701.34	231.334
AT1G73150.1	2150	1862.22	34.1426	3.13418
AT1G73150.2	1956	1668.22	16.8574	1.72742
AT3G51750.3	654	366.59	0	0
AT3G51750.1	563	277.158	10	6.1678
AT3G51750.2	560	274.227	0	0
AT1G07010.1	1622	1334.22	9	1.15312
AT1G07010.2	1556	1268.22	0	0
AT1G07010.3	1542	1254.22	0	0
AT1G32080.1	2009	1721.22	0	0
AT1G16710.5	6346	6058.22	0	0
AT1G16710.7	5822	5534.22	0.0143879	0.000444425
AT1G16710.1	6018	5730.22	139.899	4.17352
AT1G16710.4	6502	6214.22	0	0
AT1G16710.8	6455	6167.22	0	0
AT1G16710.10	6023	5735.22	0	0
AT1G16710.6	6107	5819.22	68.0861	2.0001
AT1G16710.3	6619	6331.22	0	0
