target_id	length	eff_length	est_counts	tpm
AT1G19090.1	2509	2310	0	0
AT1G18320.1	699	500	30.3811	4.96117
AT5G11100.1	1709	1510	245	13.2477
AT4G35335.1	1280	1081	285	21.5263
AT1G60930.1	3876	3677	86	1.90965
AT1G17000.1	2351	2152	0	0
AT3G55270.1	3130	2931	1587	44.209
AT4G16150.1	3181	2982	2410	65.9872
AT3G18150.1	1370	1171	0	0
AT3G52310.1	2443	2244	0	0
AT3G08943.1	3165	2966	1442	39.6958
AT4G15950.1	814	615	71	9.42613
AT5G60900.1	2873	2674	25	0.763359
AT5G18710.1	1919	1720	5	0.237351
AT1G64460.1	2240	2041	1016	40.6444
AT2G31100.1	1247	1048	1	0.0779092
AT1G60260.1	1634	1435	1	0.0568982
AT2G06210.1	3579	3380	1020	24.6396
AT3G57180.1	2232	2033	53	2.12857
ATMG01320.1	922	723	4.16778	0.47067
AT4G15130.1	1234	1035	267	21.063
AT5G39100.1	808	609	3	0.402211
AT4G16110.1	2666	2467	974	32.2359
AT5G26800.1	637	438	169	31.5038
AT4G16360.1	1685	1486	899	49.3959
ATMG00060.1	542	343	11	2.61848
AT1G76820.1	3857	3658	63.7728	1.42345
AT3G05780.1	2775	2576	2	0.063392
AT1G24405.1	718	519	7	1.10124
AT2G27490.4	843	644	147.276	18.6723
AT2G27490.1	1367	1168	15.4575	1.08056
AT2G27490.3	1201	1002	0	0
AT2G27490.2	1381	1182	57.2661	3.95576
AT3G13276.1	269	70.019	4	4.66438
AT1G71740.1	393	194	421	177.186
AT1G52920.1	1351	1152	9	0.637882
AT2G17370.1	2273	2074	590	23.227
AT4G13615.1	813	614	1123	149.335
AT3G46680.1	1350	1151	9	0.638436
AT1G70830.3	996	797	0	0
AT1G70830.2	1329	1130	0	0
AT1G70830.5	787	588	0	0
AT1G70830.4	1393	1194	0	0
AT1G70830.1	1331	1132	12.0022	0.865696
AT2G34090.3	1458	1259	0	0
AT2G34090.2	1616	1417	0	0
AT2G34090.1	1700	1501	93	5.05886
AT2G34090.4	1521	1322	0	0
AT2G34090.5	1425	1226	0	0
AT1G65541.1	340	141	0	0
AT2G01050.1	1548	1349	0	0
AT2G07751.1	357	158	20	10.3353
AT4G20565.1	789	590	0	0
AT1G61566.1	551	352	0	0
AT4G29530.2	1148	949	0.49516	0.0426019
AT4G29530.1	1144	945	83.5048	7.21489
AT5G09225.1	780	581	151	21.2203
AT1G21100.1	1545	1346	2344.78	142.235
AT1G73150.1	2150	1951	110.624	4.62957
AT1G73150.2	1956	1757	40.3763	1.87631
AT3G51750.3	654	455	0	0
AT3G51750.1	563	364	17	3.81327
AT3G51750.2	560	361	0	0
AT1G07010.1	1622	1423	18	1.0328
AT1G07010.2	1556	1357	0	0
AT1G07010.3	1542	1343	0	0
AT1G32080.1	2009	1810	4	0.180439
AT1G16710.5	6346	6147	93.7299	1.24499
AT1G16710.7	5822	5623	895.179	12.9985
AT1G16710.1	6018	5819	121.505	1.70489
AT1G16710.4	6502	6303	1.89342e-07	2.45272e-09
AT1G16710.8	6455	6256	0	0
AT1G16710.10	6023	5824	0	0
AT1G16710.6	6107	5908	145.418	2.00969
AT1G16710.3	6619	6420	0	0
AT1G16710.9	6549	6350	115.736	1.48814
AT1G16710.2	5783	5584	28.4316	0.415725
AT1G07590.1	2407	2208	46135	1706.01
AT5G49170.1	1172	973	8	0.671316
AT2G40240.1	1614	1415	50	2.88512
AT4G30380.2	537	338	0	0
AT4G30380.1	486	287	0	0
AT2G20619.1	201	17.0167	0	0
AT3G05830.2	1420	1221	0	0
AT3G05830.1	1358	1159	139	9.79223
AT3G05830.3	1524	1325	0	0
AT5G11430.6	3634	3435	34.9612	0.831017
AT5G11430.2	2601	2402	52.0066	1.76781
AT5G11430.4	2791	2592	0	0
AT5G11430.3	3322	3123	0	0
AT5G11430.5	2373	2174	31.6585	1.189
AT5G11430.1	3147	2948	326.374	9.03936
AT1G20530.1	2269	2070	9	0.354995
AT4G23170.1	1824	1625	11	0.5527
AT1G44780.2	1644	1445	97.6435	5.51728
AT1G44780.1	1647	1448	107.357	6.05355
AT1G60880.1	606	407	0	0
AT1G06160.1	1086	887	98	9.02096
AT3G07260.1	1204	1005	6.61667	0.537555
AT1G21090.1	1404	1205	142.12	9.62985
AT1G21090.2	1416	1217	4.87963	0.327375
AT1G76730.1	1500	1301	35	2.19655
