target_id	length	eff_length	est_counts	tpm
AT1G19090.1	2509	2141.32	0	0
AT1G18320.1	699	331.699	1.15264	0.97312
AT5G11100.1	1709	1341.32	24	5.01065
AT4G35335.1	1280	912.322	51	15.6544
AT1G60930.1	3876	3508.32	22	1.75606
AT1G17000.1	2351	1983.32	0	0
AT3G55270.1	3130	2762.32	558	56.5686
AT4G16150.1	3181	2813.32	734	73.0621
AT3G18150.1	1370	1002.32	0	0
AT3G52310.1	2443	2075.32	0	0
AT3G08943.1	3165	2797.32	243.931	24.4197
AT4G15950.1	814	446.421	26	16.3096
AT5G60900.1	2873	2505.32	2	0.223554
AT5G18710.1	1919	1551.32	8	1.44412
AT1G64460.1	2240	1872.32	310	46.3657
AT2G31100.1	1247	879.322	0	0
AT1G60260.1	1634	1266.32	1	0.221142
AT2G06210.1	3579	3211.32	253	22.0624
AT3G57180.1	2232	1864.32	12	1.8025
ATMG01320.1	922	554.322	0	0
AT4G15130.1	1234	866.322	73	23.5971
AT5G39100.1	808	440.421	2	1.27168
AT4G16110.1	2666	2298.32	178	21.6883
AT5G26800.1	637	270.504	45	46.5859
AT4G16360.1	1685	1317.32	132	28.0606
ATMG00060.1	542	179.364	4	6.24512
AT1G76820.1	3857	3489.32	33.7787	2.71093
AT3G05780.1	2775	2407.32	1	0.116327
AT1G24405.1	718	350.649	9	7.18763
AT2G27490.4	843	475.421	19.6188	11.5561
AT2G27490.1	1367	999.322	11.6608	3.26767
AT2G27490.3	1201	833.322	0	0
AT2G27490.2	1381	1013.32	22.7204	6.2789
AT3G13276.1	269	42.2068	1	6.63488
AT1G71740.1	393	69.5127	77	310.2
AT1G52920.1	1351	983.322	0	0
AT2G17370.1	2273	1905.32	134	19.6948
AT4G13615.1	813	445.421	296	186.096
AT3G46680.1	1350	982.322	4	1.14031
AT1G70830.3	996	628.322	0	0
AT1G70830.2	1329	961.322	0	0
AT1G70830.5	787	419.469	0	0
AT1G70830.4	1393	1025.32	0	0
AT1G70830.1	1331	963.322	195.185	56.74
AT2G34090.3	1458	1090.32	0	0
AT2G34090.2	1616	1248.32	1.83604e-06	4.11881e-07
AT2G34090.1	1700	1332.32	17.3642	3.64973
AT2G34090.4	1521	1153.32	5.63583	1.36843
AT2G34090.5	1425	1057.32	0	0
AT1G65541.1	340	49.4576	0	0
AT2G01050.1	1548	1180.32	0	0
AT2G07751.1	357	54.7915	0	0
AT4G20565.1	789	421.469	0	0
AT1G61566.1	551	187.831	0	0
AT4G29530.2	1148	780.322	0	0
AT4G29530.1	1144	776.322	23	8.29663
AT5G09225.1	780	412.469	51	34.6253
AT1G21100.1	1545	1177.32	1505	357.978
AT1G73150.1	2150	1782.32	52	8.1702
AT1G73150.2	1956	1588.32	0	0
AT3G51750.3	654	287.233	0	0
AT3G51750.1	563	199.081	4	5.62659
AT3G51750.2	560	196.245	0	0
AT1G07010.1	1622	1254.32	0	0
AT1G07010.2	1556	1188.32	9.81796e-06	2.31368e-06
AT1G07010.3	1542	1174.32	0.99999	0.238465
AT1G32080.1	2009	1641.32	0	0
AT1G16710.5	6346	5978.32	0	0
