target_id	length	eff_length	est_counts	tpm
AT1G19090.1	2509	2143.35	0	0
AT1G18320.1	699	333.675	2	1.04854
AT5G11100.1	1709	1343.35	33	4.29736
AT4G35335.1	1280	914.349	121	23.15
AT1G60930.1	3876	3510.35	31	1.54486
AT1G17000.1	2351	1985.35	0	0
AT3G55270.1	3130	2764.35	902	57.0809
AT4G16150.1	3181	2815.35	1048	65.1187
AT3G18150.1	1370	1004.35	0	0
AT3G52310.1	2443	2077.35	1	0.0842107
AT3G08943.1	3165	2799.35	385.224	24.0732
AT4G15950.1	814	448.469	26	10.1419
AT5G60900.1	2873	2507.35	12	0.837227
AT5G18710.1	1919	1553.35	2	0.225236
AT1G64460.1	2240	1874.35	277	25.8527
AT2G31100.1	1247	881.349	3	0.595457
AT1G60260.1	1634	1268.35	1	0.137923
AT2G06210.1	3579	3213.35	353	19.2174
AT3G57180.1	2232	1866.35	14	1.31224
ATMG01320.1	922	556.363	2.44084	0.767463
AT4G15130.1	1234	868.349	129	25.988
AT5G39100.1	808	442.48	23	9.09308
AT4G16110.1	2666	2300.35	433	32.9284
AT5G26800.1	637	272.36	86	55.2373
AT4G16360.1	1685	1319.35	240	31.8221
ATMG00060.1	542	181.145	7	6.76004
AT1G76820.1	3857	3491.35	35.8713	1.79734
AT3G05780.1	2775	2409.35	3	0.21782
AT1G24405.1	718	352.641	5	2.48036
AT2G27490.4	843	477.4	56.496	20.702
AT2G27490.1	1367	1001.35	7.47742	1.3063
AT2G27490.3	1201	835.349	0	0
AT2G27490.2	1381	1015.35	36.0266	6.20705
AT3G13276.1	269	43.5367	17	68.3079
AT1G71740.1	393	70.3145	116	288.596
AT1G52920.1	1351	985.349	2	0.355072
AT2G17370.1	2273	1907.35	311	28.5238
AT4G13615.1	813	447.48	480	187.648
AT3G46680.1	1350	984.349	13	2.31032
AT1G70830.3	996	630.349	0	0
AT1G70830.2	1329	963.349	0	0
AT1G70830.5	787	421.491	0	0
AT1G70830.4	1393	1027.35	0	0
AT1G70830.1	1331	965.349	57.0176	10.3324
AT2G34090.3	1458	1092.35	0	0
