target_id	length	eff_length	est_counts	tpm
AT1G19090.1	2509	2218.31	0	0
AT1G18320.1	699	408.407	2	0.925514
AT5G11100.1	1709	1418.31	92	12.2592
AT4G35335.1	1280	989.315	68	12.9903
AT1G60930.1	3876	3585.31	26	1.37054
AT1G17000.1	2351	2060.31	0	0
AT3G55270.1	3130	2839.31	726	48.3247
AT4G16150.1	3181	2890.31	806	52.7031
AT3G18150.1	1370	1079.31	0	0
AT3G52310.1	2443	2152.31	0	0
AT3G08943.1	3165	2874.31	252.523	16.604
AT4G15950.1	814	523.35	27	9.75029
AT5G60900.1	2873	2582.31	11	0.805062
AT5G18710.1	1919	1628.31	0	0
AT1G64460.1	2240	1949.31	297	28.7952
AT2G31100.1	1247	956.315	1	0.197626
AT1G60260.1	1634	1343.31	3	0.422075
AT2G06210.1	3579	3288.31	263	15.1157
AT3G57180.1	2232	1941.31	11	1.07088
ATMG01320.1	922	631.315	8.1277	2.43314
AT4G15130.1	1234	943.315	118	23.6413
AT5G39100.1	808	517.35	5	1.82655
AT4G16110.1	2666	2375.31	338	26.8931
AT5G26800.1	637	346.796	88	47.9572
AT4G16360.1	1685	1394.31	204	27.6513
ATMG00060.1	542	253.889	5	3.72196
AT1G76820.1	3857	3566.31	22.6517	1.2004
AT3G05780.1	2775	2484.31	0	0
AT1G24405.1	718	427.38	8	3.53771
AT2G27490.4	843	552.315	43.8202	14.9946
AT2G27490.1	1367	1076.31	13.0458	2.29075
AT2G27490.3	1201	910.315	0	0
AT2G27490.2	1381	1090.31	74.134	12.8502
AT3G13276.1	269	53.1511	9	32.0019
AT1G71740.1	393	123.742	239	365.027
AT1G52920.1	1351	1060.31	1	0.178242
AT2G17370.1	2273	1982.31	235	22.4048
AT4G13615.1	813	522.35	708	256.164
AT3G46680.1	1350	1059.31	16	2.85457
AT1G70830.3	996	705.315	0	0
AT1G70830.2	1329	1038.31	0	0
AT1G70830.5	787	496.35	0	0
AT1G70830.4	1393	1102.31	0	0
AT1G70830.1	1331	1040.31	30.0155	5.4529
AT2G34090.3	1458	1167.31	0	0
AT2G34090.2	1616	1325.31	0	0
AT2G34090.1	1700	1409.31	25	3.35257
AT2G34090.4	1521	1230.31	0	0
AT2G34090.5	1425	1134.31	0	0
AT1G65541.1	340	87.2218	0.514141	1.11405
AT2G01050.1	1548	1257.31	0	0
