target_id	length	eff_length	est_counts	tpm
AT1G19090.1	2509	2226.1	0	0
AT1G18320.1	699	416.211	7.19972	2.6491
AT5G11100.1	1709	1426.1	134	14.3897
AT4G35335.1	1280	997.099	107	16.434
AT1G60930.1	3876	3593.1	34	1.44913
AT1G17000.1	2351	2068.1	1	0.0740501
AT3G55270.1	3130	2847.1	829	44.5912
AT4G16150.1	3181	2898.1	948	50.0947
AT3G18150.1	1370	1087.1	0	0
AT3G52310.1	2443	2160.1	0	0
AT3G08943.1	3165	2882.1	411.066	21.8423
AT4G15950.1	814	531.115	40	11.5337
AT5G60900.1	2873	2590.1	17	1.00515
AT5G18710.1	1919	1636.1	5	0.468012
AT1G64460.1	2240	1957.1	312	24.414
AT2G31100.1	1247	964.099	1	0.158846
AT1G60260.1	1634	1351.1	7	0.793428
AT2G06210.1	3579	3296.1	356	16.5404
AT3G57180.1	2232	1949.1	14	1.1
ATMG01320.1	922	639.099	9	2.15661
AT4G15130.1	1234	951.099	108	17.3898
AT5G39100.1	808	525.115	2	0.583273
AT4G16110.1	2666	2383.1	386	24.8052
AT5G26800.1	637	354.401	133	57.4716
AT4G16360.1	1685	1402.1	269	29.3813
ATMG00060.1	542	261.186	18	10.5541
AT1G76820.1	3857	3574.1	29.802	1.27695
AT3G05780.1	2775	2492.1	0	0
AT1G24405.1	718	435.198	11	3.87082
AT2G27490.4	843	560.099	54.697	14.9553
AT2G27490.1	1367	1084.1	0	0
AT2G27490.3	1201	918.099	0	0
AT2G27490.2	1381	1098.1	70.303	9.80458
AT3G13276.1	269	54.7554	8	22.3748
AT1G71740.1	393	128.43	395	471.006
AT1G52920.1	1351	1068.1	6	0.860273
AT2G17370.1	2273	1990.1	247	19.0072
AT4G13615.1	813	530.115	897	259.131
AT3G46680.1	1350	1067.1	4	0.574053
AT1G70830.3	996	713.099	0	0
AT1G70830.2	1329	1046.1	0	0
AT1G70830.5	787	504.115	0	0
AT1G70830.4	1393	1110.1	0	0
AT1G70830.1	1331	1048.1	2.00044	0.292294
AT2G34090.3	1458	1175.1	3.20181e-06	4.17271e-07
AT2G34090.2	1616	1333.1	0	0
AT2G34090.1	1700	1417.1	40.9474	4.4251
AT2G34090.4	1521	1238.1	4.05258	0.501271
AT2G34090.5	1425	1142.1	0	0
AT1G65541.1	340	90.6884	0	0
AT2G01050.1	1548	1265.1	0	0
AT2G07751.1	357	102.112	25	37.4937
AT4G20565.1	789	506.115	0	0
AT1G61566.1	551	269.875	0	0
AT4G29530.2	1148	865.099	0	0
AT4G29530.1	1144	861.099	33	5.86891
AT5G09225.1	780	497.115	126	38.8159
AT1G21100.1	1545	1262.1	2437.59	295.777
AT1G73150.1	2150	1867.1	78	6.3977
AT1G73150.2	1956	1673.1	0	0
AT3G51750.3	654	371.356	0	0
AT3G51750.1	563	281.467	5	2.72044
AT3G51750.2	560	278.579	0	0
AT1G07010.1	1622	1339.1	5	0.571813
AT1G07010.2	1556	1273.1	0	0
AT1G07010.3	1542	1259.1	0	0
AT1G32080.1	2009	1726.1	0	0
AT1G16710.5	6346	6063.1	3.36285e-07	8.49394e-09
AT1G16710.7	5822	5539.1	227.21	6.28181
AT1G16710.1	6018	5735.1	137.075	3.66028
AT1G16710.4	6502	6219.1	6.41415e-05	1.57946e-06
AT1G16710.8	6455	6172.1	0	0
AT1G16710.10	6023	5740.1	0	0
AT1G16710.6	6107	5824.1	1.5814e-08	4.15825e-10
AT1G16710.3	6619	6336.1	12.1076	0.292641
AT1G16710.9	6549	6266.1	20.6074	0.503643
AT1G16710.2	5783	5500.1	0	0
AT1G07590.1	2407	2124.1	45197.9	3258.67
AT5G49170.1	1172	889.099	3	0.516735
AT2G40240.1	1614	1331.1	21	2.41605
AT4G30380.2	537	256.401	0	0
AT4G30380.1	486	208.473	0	0
AT2G20619.1	201	36.3453	0	0
AT3G05830.2	1420	1137.1	5.46168	0.735571
AT3G05830.1	1358	1075.1	48.5383	6.91406
AT3G05830.3	1524	1241.1	0	0
AT5G11430.6	3634	3351.1	0	0
AT5G11430.2	2601	2318.1	0	0
AT5G11430.4	2791	2508.1	0	0
AT5G11430.3	3322	3039.1	0	0
AT5G11430.5	2373	2090.1	24.5217	1.79672
AT5G11430.1	3147	2864.1	92.4783	4.9448
AT1G20530.1	2269	1986.1	4	0.308429
AT4G23170.1	1824	1541.1	8	0.79498
AT1G44780.2	1644	1361.1	21.1387	2.3784
AT1G44780.1	1647	1364.1	20.8613	2.34203
AT1G60880.1	606	323.721	0	0
AT1G06160.1	1086	803.099	80	15.2552
AT3G07260.1	1204	921.099	4.03383	0.670669
AT1G21090.1	1404	1121.1	126	17.2117
AT1G21090.2	1416	1133.1	0	0
AT1G76730.1	1500	1217.1	24	3.01983
AT1G03970.1	1190	907.099	203	34.2719
AT5G19160.1	2182	1899.1	22	1.77407
AT5G19160.2	2242	1959.1	0	0
AT3G49744.1	174	31.1373	0	0
AT5G28820.1	519	239.249	0	0
AT4G12530.1	730	447.144	1	0.342491
AT4G20050.1	1924	1641.1	6.37205	0.594623
AT4G20050.5	1742	1459.1	38.6279	4.05428
AT4G20050.3	1800	1517.1	0	0
AT4G20050.2	1873	1590.1	0	0
AT4G20050.6	1732	1449.1	0	0
AT4G20050.7	1707	1424.1	0	0
AT4G20050.4	1981	1698.1	0	0
AT5G53810.1	1574	1291.1	5	0.593072
AT2G28690.1	1117	834.099	37	6.7933
AT5G01530.1	1396	1113.1	221	30.4057
AT3G62800.3	1283	1000.1	2.281	0.349285
AT3G62800.1	1368	1085.1	98.6823	13.9273
AT3G62800.2	1297	1014.1	38.0367	5.74407
ATCG00900.1	468	192.152	81	64.556
AT3G11385.1	2459	2176.1	34	2.39275
AT5G07010.1	1779	1496.1	91	9.31489
AT3G63040.1	654	371.356	0	0
AT2G26570.2	2921	2638.1	27.9073	1.62003
AT2G26570.1	2941	2658.1	789.093	45.4625
AT3G05560.2	756	473.13	2.57498	0.833469
AT3G05560.3	841	558.099	9.78819	2.68589
AT3G05560.1	840	557.099	813.637	223.663
AT5G12080.3	2694	2411.1	147.627	9.37665
AT5G12080.2	2805	2522.1	0	0
AT5G12080.1	2754	2471.1	32.3729	2.00626
AT1G50870.1	1191	908.099	0	0
AT2G20610.2	1748	1465.1	79.3229	8.29141
AT2G20610.1	1794	1511.1	533.677	54.0857
AT5G02940.2	2792	2509.1	14	0.85449
AT5G02940.1	2920	2637.1	0	0
AT1G68430.1	945	662.099	18	4.16338
AT1G66550.2	856	573.099	0	0
AT1G66550.1	765	482.115	0	0
AT1G09380.1	1641	1358.1	5	0.563813
AT3G48840.1	757	474.13	1.79518	0.57984
AT3G48840.2	667	384.333	2.20482	0.87854
AT5G61800.1	1629	1346.1	13	1.47898
AT5G01445.1	589	306.944	1	0.498928
AT4G35500.1	1975	1692.1	130.272	11.7902
AT4G35500.2	1638	1355.1	25.7282	2.90761
AT1G80310.1	1937	1654.1	518.969	48.0481
AT2G39400.2	1307	1024.1	12.5639	1.8788
AT2G39400.1	1394	1111.1	84.4361	11.6378
AT4G04990.1	1217	934.099	478	78.3667
AT3G60530.1	1465	1182.1	179	23.1897
AT2G46180.1	2540	2257.1	196	13.2985
AT2G22270.1	1398	1115.1	169.089	23.2219
AT2G22270.2	1174	891.099	1.91133	0.328478
AT2G43660.1	471	194.793	0	0
AT2G43660.2	597	314.819	7	3.40513
AT1G03910.2	2466	2183.1	0	0
AT1G03910.1	2565	2282.1	608	40.8005
AT1G77590.1	2692	2409.1	842.228	53.5392
AT1G77590.2	2669	2386.1	92.7717	5.95421
AT1G79020.1	2134	1851.1	180	14.8915
AT5G24420.1	1321	1038.1	0	0
AT5G39490.1	1701	1418.1	3.50123	0.378104
AT3G26922.2	1894	1611.1	12.2944	1.16865
AT3G26922.1	1793	1510.1	10.7056	1.08568
AT3G26922.4	1661	1378.1	0	0
AT3G26922.5	1642	1359.1	0	0
AT3G26922.3	1711	1428.1	0	0
AT3G50450.1	926	643.099	2	0.476265
AT3G17160.1	882	599.099	140	35.7871
AT1G34315.1	819	536.099	124	35.422
AT5G08580.2	1818	1535.1	13.3013	1.32695
AT5G08580.1	1736	1453.1	136.699	14.4067
AT2G28360.1	3032	2749.1	380	21.1685
AT4G25000.1	1606	1323.1	4	0.462982
AT5G27410.4	1734	1451.1	71.3188	7.52668
