target_id	length	eff_length	est_counts	tpm
AT1G19090.1	2509	2216.54	0	0
AT1G18320.1	699	406.63	2.33492	1.10931
AT5G11100.1	1709	1416.54	95	12.9562
AT4G35335.1	1280	987.537	74	14.4764
AT1G60930.1	3876	3583.54	17	0.916469
AT1G17000.1	2351	2058.54	0	0
AT3G55270.1	3130	2837.54	608	41.3945
AT4G16150.1	3181	2888.54	566	37.8547
AT3G18150.1	1370	1077.54	0	0
AT3G52310.1	2443	2150.54	3	0.269498
AT3G08943.1	3165	2872.54	214.658	14.4365
AT4G15950.1	814	521.537	20	7.40842
AT5G60900.1	2873	2580.54	1	0.0748636
AT5G18710.1	1919	1626.54	0	0
AT1G64460.1	2240	1947.54	215	21.3272
AT2G31100.1	1247	954.537	1	0.202389
AT1G60260.1	1634	1341.54	4	0.576021
AT2G06210.1	3579	3286.54	218	12.8144
AT3G57180.1	2232	1939.54	2	0.199211
ATMG01320.1	922	629.537	4.85644	1.49031
AT4G15130.1	1234	941.537	92	18.8769
AT5G39100.1	808	515.537	4	1.49893
AT4G16110.1	2666	2373.54	262	21.3249
AT5G26800.1	637	344.961	66	36.962
AT4G16360.1	1685	1392.54	220	30.5209
ATMG00060.1	542	251.882	9	6.90282
AT1G76820.1	3857	3564.54	17.4745	0.947073
AT3G05780.1	2775	2482.54	1	0.0778189
AT1G24405.1	718	425.619	12	5.44679
AT2G27490.4	843	550.537	59.1203	20.7458
AT2G27490.1	1367	1074.54	28.8283	5.18297
AT2G27490.3	1201	908.537	0	0
AT2G27490.2	1381	1088.54	72.0513	12.7873
AT3G13276.1	269	48.7941	20	79.1851
AT1G71740.1	393	119.782	176	283.858
AT1G52920.1	1351	1058.54	2	0.36501
AT2G17370.1	2273	1980.54	174	16.9725
AT4G13615.1	813	520.537	617	228.989
AT3G46680.1	1350	1057.54	14	2.55749
AT1G70830.3	996	703.537	0	0
AT1G70830.2	1329	1036.54	0	0
AT1G70830.5	787	494.563	0	0
AT1G70830.4	1393	1100.54	0	0
AT1G70830.1	1331	1038.54	0	0
AT2G34090.3	1458	1165.54	0	0
AT2G34090.2	1616	1323.54	0	0
AT2G34090.1	1700	1407.54	18	2.47055
AT2G34090.4	1521	1228.54	0	0
AT2G34090.5	1425	1132.54	0	0
AT1G65541.1	340	82.5366	0.417852	0.978041
AT2G01050.1	1548	1255.54	0	0
AT2G07751.1	357	93.7083	38	78.3405
AT4G20565.1	789	496.563	0	0
AT1G61566.1	551	260.599	0	0
AT4G29530.2	1148	855.537	4.6007	1.03888
AT4G29530.1	1144	851.537	23.3993	5.3086
AT5G09225.1	780	487.563	136	53.8876
AT1G21100.1	1545	1252.54	550.28	84.8738
AT1G73150.1	2150	1857.54	42.9612	4.46807
AT1G73150.2	1956	1663.54	9.0388	1.04968
AT3G51750.3	654	361.806	0	0
AT3G51750.1	563	272.156	5	3.54923
AT3G51750.2	560	269.266	0	0
AT1G07010.1	1622	1329.54	10	1.45305
AT1G07010.2	1556	1263.54	0	0
AT1G07010.3	1542	1249.54	0	0
AT1G32080.1	2009	1716.54	0	0
AT1G16710.5	6346	6053.54	0	0
AT1G16710.7	5822	5529.54	105.177	3.67463
AT1G16710.1	6018	5725.54	44.4493	1.49979
AT1G16710.4	6502	6209.54	2.34625e-06	7.29954e-08
AT1G16710.8	6455	6162.54	0	0
AT1G16710.10	6023	5730.54	0	0
AT1G16710.6	6107	5814.54	21.7	0.720982
AT1G16710.3	6619	6326.54	7.99222e-05	2.44052e-06
AT1G16710.9	6549	6256.54	19.6733	0.607469
AT1G16710.2	5783	5490.54	0	0
AT1G07590.1	2407	2114.54	47554	4344.62
AT5G49170.1	1172	879.537	3	0.658943
AT2G40240.1	1614	1321.54	6	0.877107
AT4G30380.2	537	247.062	0	0
AT4G30380.1	486	199.055	1	0.970528
AT2G20619.1	201	33.5028	0	0
AT3G05830.2	1420	1127.54	0	0
AT3G05830.1	1358	1065.54	56	10.1531
AT3G05830.3	1524	1231.54	0	0
AT5G11430.6	3634	3341.54	4.98917	0.288445
AT5G11430.2	2601	2308.54	0	0
AT5G11430.4	2791	2498.54	0	0
AT5G11430.3	3322	3029.54	14.5308	0.926605
AT5G11430.5	2373	2080.54	12.0757	1.12129
AT5G11430.1	3147	2854.54	64.4043	4.35873
AT1G20530.1	2269	1976.54	1	0.0977408
AT4G23170.1	1824	1531.54	1	0.12614
AT1G44780.2	1644	1351.54	4.16775	0.595736
AT1G44780.1	1647	1354.54	24.8323	3.54165
AT1G60880.1	606	314.316	2	1.22926
AT1G06160.1	1086	793.537	36	8.76428
AT3G07260.1	1204	911.537	2	0.423874
AT1G21090.1	1404	1111.54	69	11.9924
AT1G21090.2	1416	1123.54	0	0
AT1G76730.1	1500	1207.54	7	1.1199
AT1G03970.1	1190	897.537	189	40.6809
AT5G19160.1	2182	1889.54	10	1.02241
AT5G19160.2	2242	1949.54	0	0
AT3G49744.1	174	31.8899	0	0
AT5G28820.1	519	229.924	0	0
AT4G12530.1	730	437.598	0	0
AT4G20050.1	1924	1631.54	0	0
AT4G20050.5	1742	1449.54	0	0
AT4G20050.3	1800	1507.54	10.6055	1.35907
AT4G20050.2	1873	1580.54	8.77035e-08	1.072e-08
AT4G20050.6	1732	1439.54	1.59518e-08	2.14075e-09
AT4G20050.7	1707	1414.54	7.39455	1.0099
AT4G20050.4	1981	1688.54	0	0
AT5G53810.1	1574	1281.54	7	1.05523
AT2G28690.1	1117	824.537	28	6.56037
AT5G01530.1	1396	1103.54	178	31.1612
AT3G62800.3	1283	990.537	0	0
