target_id	length	eff_length	est_counts	tpm
AT1G19090.1	2509	2230.42	0	0
AT1G18320.1	699	420.507	1.37168	0.65723
AT5G11100.1	1709	1430.42	71	10.0008
AT4G35335.1	1280	1001.42	69	13.8826
AT1G60930.1	3876	3597.42	25	1.40019
AT1G17000.1	2351	2072.42	0	0
AT3G55270.1	3130	2851.42	705	49.8156
AT4G16150.1	3181	2902.42	752	52.203
AT3G18150.1	1370	1091.42	0	0
AT3G52310.1	2443	2164.42	2	0.186177
AT3G08943.1	3165	2886.42	247.618	17.2847
AT4G15950.1	814	535.418	37	13.9234
AT5G60900.1	2873	2594.42	4	0.31064
AT5G18710.1	1919	1640.42	2	0.245648
AT1G64460.1	2240	1961.42	264	27.1188
AT2G31100.1	1247	968.418	0	0
AT1G60260.1	1634	1355.42	2	0.2973
AT2G06210.1	3579	3300.42	224	13.6747
AT3G57180.1	2232	1953.42	4	0.412574
ATMG01320.1	922	643.418	5	1.56572
AT4G15130.1	1234	955.418	87	18.3469
AT5G39100.1	808	529.418	11	4.18631
AT4G16110.1	2666	2387.42	331	27.9343
AT5G26800.1	637	358.786	67	37.6251
AT4G16360.1	1685	1406.42	213	30.5142
ATMG00060.1	542	265.695	12	9.09989
AT1G76820.1	3857	3578.42	33.443	1.88301
AT3G05780.1	2775	2496.42	1	0.0807087
AT1G24405.1	718	439.452	10	4.58486
AT2G27490.4	843	564.418	60.8281	21.714
AT2G27490.1	1367	1088.42	13.5041	2.49981
AT2G27490.3	1201	922.418	0	0
AT2G27490.2	1381	1102.42	76.6678	14.0121
AT3G13276.1	269	56.6821	9	31.9915
AT1G71740.1	393	132.874	553	838.538
AT1G52920.1	1351	1072.42	0	0
AT2G17370.1	2273	1994.42	208	21.0128
AT4G13615.1	813	534.418	754	284.268
AT3G46680.1	1350	1071.42	6	1.12831
AT1G70830.3	996	717.418	0	0
AT1G70830.2	1329	1050.42	0	0
AT1G70830.5	787	508.435	0	0
AT1G70830.4	1393	1114.42	0	0
AT1G70830.1	1331	1052.42	0	0
AT2G34090.3	1458	1179.42	8.84939	1.51176
AT2G34090.2	1616	1337.42	0	0
AT2G34090.1	1700	1421.42	15.1506	2.14756
AT2G34090.4	1521	1242.42	0	0
AT2G34090.5	1425	1146.42	0	0
AT1G65541.1	340	94.5498	0	0
AT2G01050.1	1548	1269.42	0	0
AT2G07751.1	357	106.196	16	30.3565
AT4G20565.1	789	510.435	0	0
AT1G61566.1	551	274.278	0	0
AT4G29530.2	1148	869.418	5.88664	1.36419
AT4G29530.1	1144	865.418	30.1134	7.01085
AT5G09225.1	780	501.452	151	60.6716
AT1G21100.1	1545	1266.42	2023.18	321.881
AT1G73150.1	2150	1871.42	51	5.49082
AT1G73150.2	1956	1677.42	0	0
AT3G51750.3	654	375.689	0	0
AT3G51750.1	563	285.974	6	4.2273
AT3G51750.2	560	283.048	2	1.42366
AT1G07010.1	1622	1343.42	3.2868	0.492947
AT1G07010.2	1556	1277.42	0	0
AT1G07010.3	1542	1263.42	1.7132	0.273211
AT1G32080.1	2009	1730.42	1	0.116436
AT1G16710.5	6346	6067.42	0.000142749	4.7403e-06
AT1G16710.7	5822	5543.42	148.571	5.39999
AT1G16710.1	6018	5739.42	81.0795	2.8463
AT1G16710.4	6502	6223.42	0.270218	0.00874827
AT1G16710.8	6455	6176.42	24.0922	0.785918
AT1G16710.10	6023	5744.42	0	0
AT1G16710.6	6107	5828.42	1.89378e-06	6.5466e-08
AT1G16710.3	6619	6340.42	17.5757	0.558513
AT1G16710.9	6549	6270.42	20.4116	0.655871
AT1G16710.2	5783	5504.42	0	0
AT1G07590.1	2407	2128.42	30391.9	2876.99
AT5G49170.1	1172	893.418	1	0.225519
AT2G40240.1	1614	1335.42	11	1.65964
AT4G30380.2	537	260.808	0	0
AT4G30380.1	486	212.811	0	0
