target_id	length	eff_length	est_counts	tpm
AT1G19090.1	2509	2310	0	0
AT1G18320.1	699	500	11.337	1.99319
AT5G11100.1	1709	1510	156	9.08176
AT4G35335.1	1280	1081	289	23.5015
AT1G60930.1	3876	3677	71	1.69741
AT1G17000.1	2351	2152	0	0
AT3G55270.1	3130	2931	1173	35.1807
AT4G16150.1	3181	2982	1982	58.4277
AT3G18150.1	1370	1171	0	0
AT3G52310.1	2443	2244	2	0.0783483
AT3G08943.1	3165	2966	1096.91	32.5105
AT4G15950.1	814	615	71	10.1486
AT5G60900.1	2873	2674	30	0.98624
AT5G18710.1	1919	1720	4	0.204434
AT1G64460.1	2240	2041	769	33.1212
AT2G31100.1	1247	1048	5	0.419403
AT1G60260.1	1634	1435	8	0.490073
AT2G06210.1	3579	3380	963	25.0456
AT3G57180.1	2232	2033	33	1.42692
ATMG01320.1	922	723	4.16778	0.506745
AT4G15130.1	1234	1035	249	21.1486
AT5G39100.1	808	609	7	1.01042
AT4G16110.1	2666	2467	909	32.3905
AT5G26800.1	637	438	219	43.9534
AT4G16360.1	1685	1486	940	55.6073
ATMG00060.1	542	343	4	1.02515
AT1G76820.1	3857	3658	58.6646	1.40979
AT3G05780.1	2775	2576	1	0.0341253
AT1G24405.1	718	519	8	1.35502
AT2G27490.4	843	644	137.089	18.7129
AT2G27490.1	1367	1168	0	0
AT2G27490.3	1201	1002	0	0
AT2G27490.2	1381	1182	65.9108	4.90187
AT3G13276.1	269	70.019	0	0
AT1G71740.1	393	194	151	68.4223
AT1G52920.1	1351	1152	4	0.305232
AT2G17370.1	2273	2074	559	23.6933
AT4G13615.1	813	614	1040	148.898
AT3G46680.1	1350	1151	3	0.229123
AT1G70830.3	996	797	0	0
AT1G70830.2	1329	1130	0	0
AT1G70830.5	787	588	0	0
AT1G70830.4	1393	1194	0	0
AT1G70830.1	1331	1132	159.025	12.3493
AT2G34090.3	1458	1259	0	0
AT2G34090.2	1616	1417	0	0
AT2G34090.1	1700	1501	74	4.33385
AT2G34090.4	1521	1322	0	0
AT2G34090.5	1425	1226	0	0
AT1G65541.1	340	141	0	0
AT2G01050.1	1548	1349	0	0
AT2G07751.1	357	158	15	8.34558
AT4G20565.1	789	590	0	0
AT1G61566.1	551	352	0	0
AT4G29530.2	1148	949	0	0
AT4G29530.1	1144	945	62	5.76743
AT5G09225.1	780	581	140	21.1824
