target_id	length	eff_length	est_counts	tpm
AT1G19090.1	2509	2310	0	0
AT1G18320.1	699	500	21.5855	3.76144
AT5G11100.1	1709	1510	168	9.69381
AT4G35335.1	1280	1081	270	21.7621
AT1G60930.1	3876	3677	72	1.70609
AT1G17000.1	2351	2152	0	0
AT3G55270.1	3130	2931	965	28.6862
AT4G16150.1	3181	2982	1919	56.0699
AT3G18150.1	1370	1171	0	0
AT3G52310.1	2443	2244	1	0.0388275
AT3G08943.1	3165	2966	1541.42	45.2805
AT4G15950.1	814	615	73	10.3421
AT5G60900.1	2873	2674	23	0.749426
AT5G18710.1	1919	1720	6	0.303938
AT1G64460.1	2240	2041	963	41.1098
AT2G31100.1	1247	1048	0	0
AT1G60260.1	1634	1435	4	0.242868
AT2G06210.1	3579	3380	1036	26.7058
AT3G57180.1	2232	2033	67	2.87144
ATMG01320.1	922	723	3	0.361531
AT4G15130.1	1234	1035	227	19.1094
AT5G39100.1	808	609	0	0
AT4G16110.1	2666	2467	787	27.7951
AT5G26800.1	637	438	200	39.7849
AT4G16360.1	1685	1486	823	48.2551
ATMG00060.1	542	343	6	1.52412
AT1G76820.1	3857	3658	36.3007	0.864637
AT3G05780.1	2775	2576	1	0.0338233
AT1G24405.1	718	519	12	2.01454
AT2G27490.4	843	644	136.877	18.5186
AT2G27490.1	1367	1168	0	0
AT2G27490.3	1201	1002	0	0
AT2G27490.2	1381	1182	57.1227	4.21069
AT3G13276.1	269	70.019	1	1.24436
AT1G71740.1	393	194	132	59.2836
AT1G52920.1	1351	1152	5	0.378164
AT2G17370.1	2273	2074	545	22.8955
AT4G13615.1	813	614	782	110.969
AT3G46680.1	1350	1151	5	0.378492
AT1G70830.3	996	797	0	0
AT1G70830.2	1329	1130	0	0
AT1G70830.5	787	588	0	0
AT1G70830.4	1393	1194	0	0
AT1G70830.1	1331	1132	236.042	18.1679
AT2G34090.3	1458	1259	0	0
AT2G34090.2	1616	1417	0	0
AT2G34090.1	1700	1501	96	5.57253
AT2G34090.4	1521	1322	0	0
AT2G34090.5	1425	1226	0	0
AT1G65541.1	340	141	0	0
AT2G01050.1	1548	1349	0	0
AT2G07751.1	357	158	9	4.96304
AT4G20565.1	789	590	0	0
AT1G61566.1	551	352	0	0
AT4G29530.2	1148	949	0	0
AT4G29530.1	1144	945	64	5.90079
AT5G09225.1	780	581	82	12.297
AT1G21100.1	1545	1346	1261.28	81.6447
