target_id	length	eff_length	est_counts	tpm
AT1G19090.1	2509	2231.99	0	0
AT1G18320.1	699	422.165	0	0
AT5G11100.1	1709	1431.99	19	2.14112
AT4G35335.1	1280	1002.99	80	12.8712
AT1G60930.1	3876	3598.99	23	1.03128
AT1G17000.1	2351	2073.99	0	0
AT3G55270.1	3130	2852.99	772	43.6661
AT4G16150.1	3181	2903.99	1314	73.0177
AT3G18150.1	1370	1092.99	0	0
AT3G52310.1	2443	2165.99	0	0
AT3G08943.1	3165	2887.99	271.974	15.1971
AT4G15950.1	814	536.992	41	12.3209
AT5G60900.1	2873	2595.99	10	0.62162
AT5G18710.1	1919	1641.99	1	0.0982781
AT1G64460.1	2240	1962.99	497	40.8569
AT2G31100.1	1247	969.992	0	0
AT1G60260.1	1634	1356.99	2	0.237838
AT2G06210.1	3579	3301.99	289	14.1237
AT3G57180.1	2232	1954.99	1	0.0825435
ATMG01320.1	922	644.992	1.26473	0.316425
AT4G15130.1	1234	956.992	86	14.5017
AT5G39100.1	808	530.992	5	1.51953
AT4G16110.1	2666	2388.99	330	22.2909
AT5G26800.1	637	360.507	94	42.0768
AT4G16360.1	1685	1407.99	270	30.9451
ATMG00060.1	542	267.371	10	6.0355
AT1G76820.1	3857	3579.99	36.2906	1.63584
AT3G05780.1	2775	2497.99	0	0
AT1G24405.1	718	441.097	2	0.731684
AT2G27490.4	843	565.992	68.0301	19.3963
AT2G27490.1	1367	1089.99	19.9239	2.94972
AT2G27490.3	1201	923.992	0	0
AT2G27490.2	1381	1103.99	61.046	8.92317
AT3G13276.1	269	56.0625	14	40.298
AT1G71740.1	393	133.619	211	254.826
AT1G52920.1	1351	1073.99	0	0
AT2G17370.1	2273	1995.99	281	22.7183
AT4G13615.1	813	535.992	657	197.804
AT3G46680.1	1350	1072.99	5	0.751972
AT1G70830.3	996	718.992	0	0
AT1G70830.2	1329	1051.99	0	0
AT1G70830.5	787	509.992	0	0
AT1G70830.4	1393	1115.99	0	0
AT1G70830.1	1331	1053.99	13.0019	1.99067
AT2G34090.3	1458	1180.99	0	0
AT2G34090.2	1616	1338.99	4.07232	0.490786
AT2G34090.1	1700	1422.99	7.24668	0.821797
AT2G34090.4	1521	1243.99	0	0
AT2G34090.5	1425	1147.99	1.681	0.236297
AT1G65541.1	340	94.5628	0	0
AT2G01050.1	1548	1270.99	0	0
AT2G07751.1	357	106.43	14	21.2272
AT4G20565.1	789	511.992	0	0
AT1G61566.1	551	276.078	0	0
AT4G29530.2	1148	870.992	6.83208	1.2658
AT4G29530.1	1144	866.992	56.1679	10.4545
AT5G09225.1	780	502.992	209	67.0522
AT1G21100.1	1545	1267.99	2458.33	312.861
AT1G73150.1	2150	1872.99	74	6.37564
AT1G73150.2	1956	1678.99	0	0
AT3G51750.3	654	377.391	0	0
AT3G51750.1	563	287.747	3	1.68244
AT3G51750.2	560	284.819	0	0
AT1G07010.1	1622	1344.99	0	0
AT1G07010.2	1556	1278.99	0	0
AT1G07010.3	1542	1264.99	0	0
AT1G32080.1	2009	1731.99	0	0
AT1G16710.5	6346	6068.99	0.0166887	0.000443744
AT1G16710.7	5822	5544.99	236.578	6.88496
AT1G16710.1	6018	5740.99	4.70804	0.132337
AT1G16710.4	6502	6224.99	16.6577	0.431821
AT1G16710.8	6455	6177.99	34.8264	0.909681
AT1G16710.10	6023	5745.99	0	0
AT1G16710.6	6107	5829.99	62.9422	1.74222
AT1G16710.3	6619	6341.99	0	0
AT1G16710.9	6549	6271.99	58.271	1.49925
AT1G16710.2	5783	5505.99	0	0
AT1G07590.1	2407	2129.99	71061.9	5383.77
AT5G49170.1	1172	894.992	0	0
AT2G40240.1	1614	1336.99	1	0.120698
AT4G30380.2	537	262.616	0	0
AT4G30380.1	486	214.416	0	0
AT2G20619.1	201	36.5716	0	0
AT3G05830.2	1420	1142.99	2.12775	0.300403
AT3G05830.1	1358	1080.99	56.8723	8.48997
AT3G05830.3	1524	1246.99	0	0
AT5G11430.6	3634	3356.99	6.95868	0.334507
AT5G11430.2	2601	2323.99	22.1112	1.53535
AT5G11430.4	2791	2513.99	0.0169694	0.00108926
AT5G11430.3	3322	3044.99	30.0413	1.59206
AT5G11430.5	2373	2095.99	1.76758e-06	1.36087e-07
AT5G11430.1	3147	2869.99	70.8719	3.98493
AT1G20530.1	2269	1991.99	8	0.648083
