target_id	length	eff_length	est_counts	tpm
AT1G19090.1	2509	2214.08	0	0
AT1G18320.1	699	404.224	2	0.898437
AT5G11100.1	1709	1414.08	89	11.4287
AT4G35335.1	1280	985.082	69	12.7191
AT1G60930.1	3876	3581.08	26	1.31838
AT1G17000.1	2351	2056.08	0	0
AT3G55270.1	3130	2835.08	1009	64.6258
AT4G16150.1	3181	2886.08	1036	65.1825
AT3G18150.1	1370	1075.08	0	0
AT3G52310.1	2443	2148.08	0	0
AT3G08943.1	3165	2870.08	210.598	13.3242
AT4G15950.1	814	519.082	29	10.1448
AT5G60900.1	2873	2578.08	3	0.211303
AT5G18710.1	1919	1624.08	1	0.111808
AT1G64460.1	2240	1945.08	238	22.2187
AT2G31100.1	1247	952.082	0	0
AT1G60260.1	1634	1339.08	10	1.35604
AT2G06210.1	3579	3284.08	251	13.8784
AT3G57180.1	2232	1937.08	3	0.281225
ATMG01320.1	922	627.082	18	5.21229
AT4G15130.1	1234	939.082	65	12.5687
AT5G39100.1	808	513.082	8	2.83128
AT4G16110.1	2666	2371.08	377	28.8719
AT5G26800.1	637	342.582	52	27.5625
AT4G16360.1	1685	1390.08	214	27.9546
ATMG00060.1	542	249.853	15	10.9015
AT1G76820.1	3857	3562.08	63.3045	3.22709
AT3G05780.1	2775	2480.08	0	0
AT1G24405.1	718	423.188	14	6.00723
AT2G27490.4	843	548.082	42.6463	14.1292
AT2G27490.1	1367	1072.08	21.9294	3.71432
AT2G27490.3	1201	906.082	3.10829	0.622922
AT2G27490.2	1381	1086.08	98.316	16.4377
AT3G13276.1	269	48.3305	20	75.1431
AT1G71740.1	393	118.875	154	235.239
AT1G52920.1	1351	1056.08	2	0.343884
AT2G17370.1	2273	1978.08	198	18.1761
AT4G13615.1	813	518.082	420	147.208
AT3G46680.1	1350	1055.08	11	1.89316
AT1G70830.3	996	701.082	0	0
AT1G70830.2	1329	1034.08	0	0
AT1G70830.5	787	492.097	0	0
AT1G70830.4	1393	1098.08	0	0
AT1G70830.1	1331	1036.08	2.00018	0.350554
AT2G34090.3	1458	1163.08	0	0
AT2G34090.2	1616	1321.08	0	0
AT2G34090.1	1700	1405.08	7.84962	1.01444
AT2G34090.4	1521	1226.08	2.03891	0.301966
AT2G34090.5	1425	1130.08	7.11147	1.14269
AT1G65541.1	340	81.8218	0	0
AT2G01050.1	1548	1253.08	0	0
AT2G07751.1	357	92.8762	21	41.0578
AT4G20565.1	789	494.097	0	0
AT1G61566.1	551	258.53	0	0
AT4G29530.2	1148	853.082	0	0
AT4G29530.1	1144	849.082	38	8.1267
AT5G09225.1	780	485.097	204	76.3628
AT1G21100.1	1545	1250.08	1545.79	224.539
AT1G73150.1	2150	1855.08	64.5606	6.31952
AT1G73150.2	1956	1661.08	9.43943	1.03189
AT3G51750.3	654	359.479	0	0
AT3G51750.1	563	270.155	5	3.36076
AT3G51750.2	560	267.234	0	0
AT1G07010.1	1622	1327.08	8	1.09464
AT1G07010.2	1556	1261.08	0	0
AT1G07010.3	1542	1247.08	0	0
AT1G32080.1	2009	1714.08	0	0
AT1G16710.5	6346	6051.08	0	0
AT1G16710.7	5822	5527.08	145.879	4.79266
AT1G16710.1	6018	5723.08	75.2446	2.3874
AT1G16710.4	6502	6207.08	7.55079e-07	2.20894e-08
AT1G16710.8	6455	6160.08	92.1244	2.71562
AT1G16710.10	6023	5728.08	0	0
AT1G16710.6	6107	5812.08	1.37293	0.042894
AT1G16710.3	6619	6324.08	2.14956	0.0617209
AT1G16710.9	6549	6254.08	44.2295	1.28419
AT1G16710.2	5783	5488.08	0	0
AT1G07590.1	2407	2112.08	48380.9	4159.52
AT5G49170.1	1172	877.082	0	0
AT2G40240.1	1614	1319.08	3	0.412981
AT4G30380.2	537	245.118	0	0
AT4G30380.1	486	197.431	0	0
AT2G20619.1	201	33.213	0	0
AT3G05830.2	1420	1125.08	0	0
AT3G05830.1	1358	1063.08	52.0383	8.88867
AT3G05830.3	1524	1229.08	4.96167	0.733039
AT5G11430.6	3634	3339.08	0	0
AT5G11430.2	2601	2306.08	10.1144	0.796426
AT5G11430.4	2791	2496.08	0	0
AT5G11430.3	3322	3027.08	0	0
AT5G11430.5	2373	2078.08	8.7641	0.765816
AT5G11430.1	3147	2852.08	92.1215	5.86515
AT1G20530.1	2269	1974.08	4	0.367938
AT4G23170.1	1824	1529.08	3	0.356263
AT1G44780.2	1644	1349.08	11.6744	1.57136
AT1G44780.1	1647	1352.08	17.3256	2.32684
AT1G60880.1	606	312.005	0	0
AT1G06160.1	1086	791.082	40	9.18161
AT3G07260.1	1204	909.082	1.00291	0.200327
AT1G21090.1	1404	1109.08	100	16.3726
AT1G21090.2	1416	1121.08	0	0
AT1G76730.1	1500	1205.08	9	1.35614
AT1G03970.1	1190	895.082	265	53.7605
AT5G19160.1	2182	1887.08	13	1.25093
AT5G19160.2	2242	1947.08	0	0
AT3G49744.1	174	30.5537	0	0
AT5G28820.1	519	228.005	0	0
AT4G12530.1	730	435.176	2	0.834536
AT4G20050.1	1924	1629.08	0	0
AT4G20050.5	1742	1447.08	5	0.627418
AT4G20050.3	1800	1505.08	0	0
AT4G20050.2	1873	1578.08	0	0
AT4G20050.6	1732	1437.08	0	0
AT4G20050.7	1707	1412.08	0	0
AT4G20050.4	1981	1686.08	0	0
AT5G53810.1	1574	1279.08	1	0.141965
AT2G28690.1	1117	822.082	16	3.53415
AT5G01530.1	1396	1101.08	477	78.6645
AT3G62800.3	1283	988.082	0	0
AT3G62800.1	1368	1073.08	78.2444	13.2404
AT3G62800.2	1297	1002.08	33.7556	6.11678
ATCG00900.1	468	181.3	81.5	81.6283
AT3G11385.1	2459	2164.08	18	1.51035
AT5G07010.1	1779	1484.08	354	43.3137
AT3G63040.1	654	359.479	0	0
AT2G26570.2	2921	2626.08	146.496	10.1297
AT2G26570.1	2941	2646.08	796.504	54.6594
AT3G05560.2	756	461.124	0	0
AT3G05560.3	841	546.082	0	0
AT3G05560.1	840	545.082	248	82.6171
AT5G12080.3	2694	2399.08	88	6.66067
AT5G12080.2	2805	2510.08	0	0
AT5G12080.1	2754	2459.08	0	0
AT1G50870.1	1191	896.082	0	0
AT2G20610.2	1748	1453.08	16.4681	2.05795
AT2G20610.1	1794	1499.08	269.532	32.6486
AT5G02940.2	2792	2497.08	0	0
AT5G02940.1	2920	2625.08	15	1.0376
AT1G68430.1	945	650.082	9	2.51394
AT1G66550.2	856	561.082	0	0
AT1G66550.1	765	470.097	0	0
AT1G09380.1	1641	1346.08	12	1.61879
AT3G48840.1	757	462.124	0	0
AT3G48840.2	667	372.383	1	0.48763
AT5G61800.1	1629	1334.08	2	0.272225
AT5G01445.1	589	295.38	2	1.2295
