target_id	length	eff_length	est_counts	tpm
AT1G19090.1	2509	2230.15	0	0
AT1G18320.1	699	420.263	4.27185	1.62698
AT5G11100.1	1709	1430.15	41	4.58868
AT4G35335.1	1280	1001.15	92	14.7087
AT1G60930.1	3876	3597.15	24	1.06792
AT1G17000.1	2351	2072.15	0	0
AT3G55270.1	3130	2851.15	819	45.978
AT4G16150.1	3181	2902.15	972	53.6083
AT3G18150.1	1370	1091.15	0	0
AT3G52310.1	2443	2164.15	0	0
AT3G08943.1	3165	2886.15	322.533	17.8871
AT4G15950.1	814	535.154	51	15.2538
AT5G60900.1	2873	2594.15	19	1.17231
AT5G18710.1	1919	1640.15	4	0.390357
AT1G64460.1	2240	1961.15	351	28.6472
AT2G31100.1	1247	968.154	0	0
AT1G60260.1	1634	1355.15	7	0.826791
AT2G06210.1	3579	3300.15	290	14.0653
AT3G57180.1	2232	1953.15	11	0.901452
ATMG01320.1	922	643.154	3.28406	0.817301
AT4G15130.1	1234	955.154	132	22.1201
AT5G39100.1	808	529.154	6	1.81491
AT4G16110.1	2666	2387.15	366	24.5407
AT5G26800.1	637	358.481	99	44.2033
AT4G16360.1	1685	1406.15	206	23.4488
ATMG00060.1	542	265.31	7	4.22309
AT1G76820.1	3857	3578.15	44.551	1.9929
AT3G05780.1	2775	2496.15	0	0
AT1G24405.1	718	439.232	4	1.45765
AT2G27490.4	843	564.154	84.5238	23.981
AT2G27490.1	1367	1088.15	8.76071	1.28865
AT2G27490.3	1201	922.154	0	0
AT2G27490.2	1381	1102.15	62.7155	9.10791
AT3G13276.1	269	53.4304	12	35.9484
AT1G71740.1	393	131.046	235	287.032
AT1G52920.1	1351	1072.15	3	0.447868
AT2G17370.1	2273	1994.15	244	19.5847
AT4G13615.1	813	534.154	865	259.201
AT3G46680.1	1350	1071.15	6	0.896573
AT1G70830.3	996	717.154	0	0
AT1G70830.2	1329	1050.15	0	0
AT1G70830.5	787	508.154	0	0
AT1G70830.4	1393	1114.15	0	0
AT1G70830.1	1331	1052.15	1.00022	0.152161
AT2G34090.3	1458	1179.15	0	0
AT2G34090.2	1616	1337.15	0	0
AT2G34090.1	1700	1421.15	34	3.82934
AT2G34090.4	1521	1242.15	0	0
AT2G34090.5	1425	1146.15	0	0
AT1G65541.1	340	91.9432	0.518839	0.903232
AT2G01050.1	1548	1269.15	0	0
AT2G07751.1	357	103.602	19	29.3544
AT4G20565.1	789	510.154	0	0
AT1G61566.1	551	274.03	0	0
AT4G29530.2	1148	869.154	0	0
AT4G29530.1	1144	865.154	71	13.1356
AT5G09225.1	780	501.154	167	53.3374
AT1G21100.1	1545	1266.15	3435.73	434.329
AT1G73150.1	2150	1871.15	77	6.5867
AT1G73150.2	1956	1677.15	0	0
AT3G51750.3	654	375.393	0	0
AT3G51750.1	563	285.638	6	3.36219
AT3G51750.2	560	282.72	0	0
AT1G07010.1	1622	1343.15	0	0
AT1G07010.2	1556	1277.15	2.01362e-05	2.5236e-06
AT1G07010.3	1542	1263.15	0.99998	0.126713
AT1G32080.1	2009	1730.15	0	0
AT1G16710.5	6346	6067.15	0	0
AT1G16710.7	5822	5543.15	155.845	4.50011
AT1G16710.1	6018	5739.15	137.342	3.83038
AT1G16710.4	6502	6223.15	3.08161e-05	7.92598e-07
AT1G16710.8	6455	6176.15	0	0
AT1G16710.10	6023	5744.15	0	0
AT1G16710.6	6107	5828.15	32.3293	0.887876
AT1G16710.3	6619	6340.15	0	0
