target_id	length	eff_length	est_counts	tpm
AT1G19090.1	2509	2142.35	0	0
AT1G18320.1	699	332.848	5	2.94257
AT5G11100.1	1709	1342.35	59	8.60974
AT4G35335.1	1280	913.346	126	27.0232
AT1G60930.1	3876	3509.35	34	1.89782
AT1G17000.1	2351	1984.35	0	0
AT3G55270.1	3130	2763.35	690	48.9121
AT4G16150.1	3181	2814.35	744	51.7842
AT3G18150.1	1370	1003.35	0	0
AT3G52310.1	2443	2076.35	1	0.0943414
AT3G08943.1	3165	2798.35	467.4	32.7182
AT4G15950.1	814	447.451	33	14.4468
AT5G60900.1	2873	2506.35	5	0.390779
AT5G18710.1	1919	1552.35	2	0.252373
AT1G64460.1	2240	1873.35	265	27.7096
AT2G31100.1	1247	880.346	1	0.22251
AT1G60260.1	1634	1267.35	5	0.772818
AT2G06210.1	3579	3212.35	303	18.4766
AT3G57180.1	2232	1865.35	5	0.525065
ATMG01320.1	922	555.346	4	1.41091
AT4G15130.1	1234	867.346	81	18.2934
AT5G39100.1	808	441.451	21	9.31835
AT4G16110.1	2666	2299.35	317	27.0058
AT5G26800.1	637	271.414	113	81.5547
AT4G16360.1	1685	1318.35	239	35.5116
ATMG00060.1	542	180.047	4	4.35188
AT1G76820.1	3857	3490.35	35.3386	1.98328
AT3G05780.1	2775	2408.35	0	0
AT1G24405.1	718	351.7	6	3.3418
AT2G27490.4	843	476.423	63.8187	26.2396
AT2G27490.1	1367	1000.35	5.46614	1.07037
AT2G27490.3	1201	834.346	0	0
AT2G27490.2	1381	1014.35	50.7152	9.79387
AT3G13276.1	269	42.0093	11	51.2919
AT1G71740.1	393	68.7045	107	305.071
AT1G52920.1	1351	984.346	7	1.393
AT2G17370.1	2273	1906.35	323	33.1897
AT4G13615.1	813	446.451	444	194.81
AT3G46680.1	1350	983.346	16	3.18725
AT1G70830.3	996	629.346	0	0
AT1G70830.2	1329	962.346	0	0
AT1G70830.5	787	420.478	0	0
AT1G70830.4	1393	1026.35	0	0
AT1G70830.1	1331	964.346	42	8.53137
AT2G34090.3	1458	1091.35	0	0
AT2G34090.2	1616	1249.35	0	0
AT2G34090.1	1700	1333.35	22.3466	3.283
AT2G34090.4	1521	1154.35	12.6534	2.14721
AT2G34090.5	1425	1058.35	0	0
AT1G65541.1	340	48.5252	0	0
AT2G01050.1	1548	1181.35	0	0
AT2G07751.1	357	53.5228	2	7.3197
AT4G20565.1	789	422.478	0	0
AT1G61566.1	551	188.423	0	0
AT4G29530.2	1148	781.346	0	0
AT4G29530.1	1144	777.346	21	5.29185
AT5G09225.1	780	413.491	77	36.4777
AT1G21100.1	1545	1178.35	194	32.2501
AT1G73150.1	2150	1783.35	35.5144	3.90096
AT1G73150.2	1956	1589.35	18.4856	2.27833
AT3G51750.3	654	288.188	0	0
AT3G51750.1	563	199.726	21.6405	21.2244
AT3G51750.2	560	196.875	1.35947	1.35264
AT1G07010.1	1622	1255.35	23	3.58894
AT1G07010.2	1556	1189.35	0	0
AT1G07010.3	1542	1175.35	0	0
AT1G32080.1	2009	1642.35	0	0
