target_id	length	eff_length	est_counts	tpm
AT1G19090.1	2509	2138.62	0	0
AT1G18320.1	699	329.026	2	1.3662
AT5G11100.1	1709	1338.62	42	7.05195
AT4G35335.1	1280	909.617	69	17.0493
AT1G60930.1	3876	3505.62	28	1.79519
AT1G17000.1	2351	1980.62	0	0
AT3G55270.1	3130	2759.62	673	54.8129
AT4G16150.1	3181	2810.62	781	62.4548
AT3G18150.1	1370	999.617	0	0
AT3G52310.1	2443	2072.62	1	0.108442
AT3G08943.1	3165	2794.62	306.787	24.6735
AT4G15950.1	814	443.678	25	12.6645
AT5G60900.1	2873	2502.62	2	0.179619
AT5G18710.1	1919	1548.62	1	0.145135
AT1G64460.1	2240	1869.62	282	33.901
AT2G31100.1	1247	876.617	3	0.76918
AT1G60260.1	1634	1263.62	4	0.711477
AT2G06210.1	3579	3208.62	252	17.6522
AT3G57180.1	2232	1861.62	8	0.965864
ATMG01320.1	922	551.617	9.98734	4.06939
AT4G15130.1	1234	863.617	98	25.5048
AT5G39100.1	808	437.678	3	1.54057
AT4G16110.1	2666	2295.62	246	24.0853
AT5G26800.1	637	267.78	68	57.0752
AT4G16360.1	1685	1314.62	161	27.526
ATMG00060.1	542	176.763	3	3.81456
AT1G76820.1	3857	3486.62	58.2255	3.75341
AT3G05780.1	2775	2404.62	0	0
AT1G24405.1	718	347.938	5	3.22987
AT2G27490.4	843	472.633	59.9742	28.5205
AT2G27490.1	1367	996.617	3.47037	0.782644
AT2G27490.3	1201	830.617	0	0
AT2G27490.2	1381	1010.62	33.5554	7.46263
AT3G13276.1	269	43.5992	5	25.7755
AT1G71740.1	393	67.1236	88	294.662
AT1G52920.1	1351	980.617	0	0
AT2G17370.1	2273	1902.62	176	20.7911
AT4G13615.1	813	442.678	375	190.397
AT3G46680.1	1350	979.617	13	2.98266
AT1G70830.3	996	625.617	0	0
AT1G70830.2	1329	958.617	0	0
AT1G70830.5	787	416.692	0	0
AT1G70830.4	1393	1022.62	0	0
AT1G70830.1	1331	960.617	111.016	25.9749
AT2G34090.3	1458	1087.62	0	0
AT2G34090.2	1616	1245.62	6.76294	1.2203
AT2G34090.1	1700	1329.62	20.1102	3.39943
AT2G34090.4	1521	1150.62	0.126885	0.0247854
AT2G34090.5	1425	1054.62	0	0
AT1G65541.1	340	48.1891	0	0
AT2G01050.1	1548	1177.62	0	0
AT2G07751.1	357	53.1865	1	4.22586
AT4G20565.1	789	418.692	0	0
AT1G61566.1	551	185.045	0	0
AT4G29530.2	1148	777.617	4.47834	1.2944
AT4G29530.1	1144	773.617	13.5217	3.92844
AT5G09225.1	780	409.692	68	37.3051
AT1G21100.1	1545	1174.62	987	188.859
AT1G73150.1	2150	1779.62	48.7358	6.15514
AT1G73150.2	1956	1585.62	9.26417	1.31318
AT3G51750.3	654	284.573	0	0
AT3G51750.1	563	196.192	11	12.6017
AT3G51750.2	560	193.359	0	0
AT1G07010.1	1622	1251.62	0	0
AT1G07010.2	1556	1185.62	2	0.379142
AT1G07010.3	1542	1171.62	0	0
AT1G32080.1	2009	1638.62	2	0.274327
AT1G16710.5	6346	5975.62	0.0908297	0.00341634
AT1G16710.7	5822	5451.62	128.904	5.31443
AT1G16710.1	6018	5647.62	1.39506e-08	5.55192e-10
AT1G16710.4	6502	6131.62	198.261	7.26737
AT1G16710.8	6455	6084.62	55.7042	2.05765
AT1G16710.10	6023	5652.62	0	0
AT1G16710.6	6107	5736.62	4.0859	0.160084
AT1G16710.3	6619	6248.62	1.76814e-07	6.3599e-09
AT1G16710.9	6549	6178.62	25.9547	0.944149
AT1G16710.2	5783	5412.62	0	0
AT1G07590.1	2407	2036.62	12408	1369.33
AT5G49170.1	1172	801.617	1	0.280382
AT2G40240.1	1614	1243.62	10	1.8073
AT4G30380.2	537	172.209	0	0
AT4G30380.1	486	128.235	0	0
AT2G20619.1	201	53.4583	0	0
AT3G05830.2	1420	1049.62	0	0
AT3G05830.1	1358	987.617	48	10.9237
AT3G05830.3	1524	1153.62	0	0
AT5G11430.6	3634	3263.62	0	0
AT5G11430.2	2601	2230.62	0	0
AT5G11430.4	2791	2420.62	0	0
AT5G11430.3	3322	2951.62	11.5754	0.881442
AT5G11430.5	2373	2002.62	0	0
AT5G11430.1	3147	2776.62	69.4246	5.6197
AT1G20530.1	2269	1898.62	2	0.23676
AT4G23170.1	1824	1453.62	2	0.30924
AT1G44780.2	1644	1273.62	16.3647	2.88792
AT1G44780.1	1647	1276.62	25.6353	4.5133
AT1G60880.1	606	237.437	0	0
AT1G06160.1	1086	715.617	33	10.3645
AT3G07260.1	1204	833.617	2	0.539237
AT1G21090.1	1404	1033.62	112	24.3542
AT1G21090.2	1416	1045.62	0	0
AT1G76730.1	1500	1129.62	2	0.397938
AT1G03970.1	1190	819.617	227	62.2488
AT5G19160.1	2182	1811.62	27	3.34976
AT5G19160.2	2242	1871.62	0	0
AT3G49744.1	174	52.6065	0	0
