target_id	length	eff_length	est_counts	tpm
AT1G19090.1	2509	2310	0	0
AT1G18320.1	699	500	9.72599	1.73274
AT5G11100.1	1709	1510	197	11.6214
AT4G35335.1	1280	1081	260	21.4248
AT1G60930.1	3876	3677	69	1.67157
AT1G17000.1	2351	2152	1	0.041393
AT3G55270.1	3130	2931	1235	37.5336
AT4G16150.1	3181	2982	2251	67.2414
AT3G18150.1	1370	1171	0	0
AT3G52310.1	2443	2244	3	0.119088
AT3G08943.1	3165	2966	873.759	26.2415
AT4G15950.1	814	615	55	7.9663
AT5G60900.1	2873	2674	22	0.732876
AT5G18710.1	1919	1720	7	0.362526
AT1G64460.1	2240	2041	807	35.2208
AT2G31100.1	1247	1048	0	0
AT1G60260.1	1634	1435	5	0.310375
AT2G06210.1	3579	3380	877	23.1128
AT3G57180.1	2232	2033	35	1.53356
ATMG01320.1	922	723	7	0.86244
AT4G15130.1	1234	1035	306	26.336
AT5G39100.1	808	609	4	0.585075
AT4G16110.1	2666	2467	865	31.2332
AT5G26800.1	637	438	168	34.1668
AT4G16360.1	1685	1486	814	48.7949
ATMG00060.1	542	343	5	1.29851
AT1G76820.1	3857	3658	24.5227	0.597164
AT3G05780.1	2775	2576	5	0.172899
AT1G24405.1	718	519	8	1.37307
AT2G27490.4	843	644	164.271	22.7219
AT2G27490.1	1367	1168	0	0
AT2G27490.3	1201	1002	0	0
AT2G27490.2	1381	1182	52.7286	3.97373
AT3G13276.1	269	70.019	0	0
AT1G71740.1	393	194	220	101.016
AT1G52920.1	1351	1152	5	0.386622
AT2G17370.1	2273	2074	544	23.3646
AT4G13615.1	813	614	1102	159.876
AT3G46680.1	1350	1151	16	1.23827
AT1G70830.3	996	797	0	0
AT1G70830.2	1329	1130	0	0
AT1G70830.5	787	588	0	0
AT1G70830.4	1393	1194	0	0
AT1G70830.1	1331	1132	126.037	9.91789
AT2G34090.3	1458	1259	0	0
AT2G34090.2	1616	1417	0	0
AT2G34090.1	1700	1501	75.3146	4.46959
AT2G34090.4	1521	1322	0	0
AT2G34090.5	1425	1226	6.68542	0.485744
AT1G65541.1	340	141	0	0
AT2G01050.1	1548	1349	0	0
AT2G07751.1	357	158	13	7.32918
AT4G20565.1	789	590	0	0
AT1G61566.1	551	352	0	0
AT4G29530.2	1148	949	0	0
AT4G29530.1	1144	945	66	6.2213
AT5G09225.1	780	581	107	16.405
AT1G21100.1	1545	1346	1094.81	72.4538
AT1G73150.1	2150	1951	110.624	5.0508
AT1G73150.2	1956	1757	23.3763	1.18515
AT3G51750.3	654	455	0	0
AT3G51750.1	563	364	16	3.9155
AT3G51750.2	560	361	0	0
AT1G07010.1	1622	1423	8	0.500788
AT1G07010.2	1556	1357	0	0
AT1G07010.3	1542	1343	0	0
AT1G32080.1	2009	1810	0	0
AT1G16710.5	6346	6147	203.753	2.95263
AT1G16710.7	5822	5623	576	9.1248
AT1G16710.1	6018	5819	416.219	6.37152
AT1G16710.4	6502	6303	3.45844e-05	4.88767e-07
AT1G16710.8	6455	6256	0	0
AT1G16710.10	6023	5824	0	0
AT1G16710.6	6107	5908	0.0293131	0.000441968
AT1G16710.3	6619	6420	0.000597616	8.29194e-06
AT1G16710.9	6549	6350	82.998	1.1643
AT1G16710.2	5783	5584	0	0
AT1G07590.1	2407	2208	40416.9	1630.55
AT5G49170.1	1172	973	10	0.915496
AT2G40240.1	1614	1415	24	1.51086
AT4G30380.2	537	338	0	0
AT4G30380.1	486	287	0	0
AT2G20619.1	201	17.0167	0	0
AT3G05830.2	1420	1221	0	0
AT3G05830.1	1358	1159	147	11.298
AT3G05830.3	1524	1325	0	0
AT5G11430.6	3634	3435	41.2255	1.06908
AT5G11430.2	2601	2402	1.80838e-07	6.70635e-09
AT5G11430.4	2791	2592	0	0
AT5G11430.3	3322	3123	0	0
AT5G11430.5	2373	2174	30.7875	1.26149
AT5G11430.1	3147	2948	284.987	8.61126
AT1G20530.1	2269	2070	16	0.688523
AT4G23170.1	1824	1625	3	0.164451
AT1G44780.2	1644	1445	107.758	6.6428
AT1G44780.1	1647	1448	70.2419	4.32112
AT1G60880.1	606	407	0	0
AT1G06160.1	1086	887	215	21.5916
AT3G07260.1	1204	1005	13.3084	1.17958
AT1G21090.1	1404	1205	116	8.57512
AT1G21090.2	1416	1217	0	0
AT1G76730.1	1500	1301	21	1.43784
AT1G03970.1	1190	991	383	34.4266
AT5G19160.1	2182	1983	39.1449	1.75841
AT5G19160.2	2242	2043	9.85514	0.429698
AT3G49744.1	174	9.99669	0	0
AT5G28820.1	519	320	0	0
AT4G12530.1	730	531	0	0
AT4G20050.1	1924	1725	0	0
AT4G20050.5	1742	1543	0	0
AT4G20050.3	1800	1601	39.7097	2.2094
AT4G20050.2	1873	1674	0	0
AT4G20050.6	1732	1533	61.3203	3.56313
AT4G20050.7	1707	1508	121.97	7.20478
AT4G20050.4	1981	1782	0	0
AT5G53810.1	1574	1375	12	0.777406
AT2G28690.1	1117	918	97	9.41235
AT5G01530.1	1396	1197	151	11.237
AT3G62800.3	1283	1084	9.97099	0.819366
AT3G62800.1	1368	1169	104.501	7.96294
AT3G62800.2	1297	1098	101.528	8.23672
ATCG00900.1	468	269	246	81.4614
AT3G11385.1	2459	2260	30	1.18245
AT5G07010.1	1779	1580	239	13.4744
AT3G63040.1	654	455	0	0
AT2G26570.2	2921	2722	996.971	32.626
AT2G26570.1	2941	2742	1366.03	44.3774
AT3G05560.2	756	557	1590.73	254.396
AT3G05560.3	841	642	22.3779	3.10494
AT3G05560.1	840	641	22.8929	3.18135
AT5G12080.3	2694	2495	532	18.9937
AT5G12080.2	2805	2606	0	0
