target_id	length	eff_length	est_counts	tpm
AT1G19090.1	2509	2229.64	0	0
AT1G18320.1	699	419.7	5.4077	2.03833
AT5G11100.1	1709	1429.64	152	16.8197
AT4G35335.1	1280	1000.64	108	17.0745
AT1G60930.1	3876	3596.64	20	0.879698
AT1G17000.1	2351	2071.64	0	0
AT3G55270.1	3130	2850.64	875	48.5586
AT4G16150.1	3181	2901.64	861	46.9419
AT3G18150.1	1370	1090.64	0	0
AT3G52310.1	2443	2163.64	0	0
AT3G08943.1	3165	2885.64	228.446	12.524
AT4G15950.1	814	534.651	40	11.8356
AT5G60900.1	2873	2593.64	14	0.853924
AT5G18710.1	1919	1639.64	2	0.192967
AT1G64460.1	2240	1960.64	305	24.6095
AT2G31100.1	1247	967.637	1	0.163489
AT1G60260.1	1634	1354.64	6	0.700694
AT2G06210.1	3579	3299.64	213	10.2121
AT3G57180.1	2232	1952.64	6	0.486105
ATMG01320.1	922	642.637	7.47131	1.83921
AT4G15130.1	1234	954.637	129	21.3772
AT5G39100.1	808	528.651	13	3.89022
AT4G16110.1	2666	2386.64	396	26.2488
AT5G26800.1	637	357.998	91	40.2125
AT4G16360.1	1685	1405.64	248	27.9112
ATMG00060.1	542	264.847	11	6.5705
AT1G76820.1	3857	3577.64	37.9597	1.67852
AT3G05780.1	2775	2495.64	1	0.0633897
AT1G24405.1	718	438.7	17	6.13029
AT2G27490.4	843	563.637	71.1263	19.9632
AT2G27490.1	1367	1087.64	14.1482	2.05787
AT2G27490.3	1201	921.637	0	0
AT2G27490.2	1381	1101.64	85.7255	12.3104
AT3G13276.1	269	54.6768	20	57.8665
AT1G71740.1	393	131.21	444	535.325
AT1G52920.1	1351	1071.64	2	0.295245
AT2G17370.1	2273	1993.64	272	21.5836
AT4G13615.1	813	533.651	949	281.325
AT3G46680.1	1350	1070.64	14	2.06865
AT1G70830.3	996	716.637	0	0
AT1G70830.2	1329	1049.64	0	0
AT1G70830.5	787	507.651	0	0
AT1G70830.4	1393	1113.64	0	0
AT1G70830.1	1331	1051.64	0	0
AT2G34090.3	1458	1178.64	0	0
AT2G34090.2	1616	1336.64	0	0
AT2G34090.1	1700	1420.64	35	3.89749
AT2G34090.4	1521	1241.64	0	0
AT2G34090.5	1425	1145.64	0	0
AT1G65541.1	340	92.5485	0	0
AT2G01050.1	1548	1268.64	0	0
AT2G07751.1	357	104.222	20	30.3579
AT4G20565.1	789	509.651	0	0
AT1G61566.1	551	273.584	0	0
AT4G29530.2	1148	868.637	5.34691	0.973788
AT4G29530.1	1144	864.637	43.6531	7.98696
AT5G09225.1	780	500.651	188	59.405
AT1G21100.1	1545	1265.64	2713.71	339.199
AT1G73150.1	2150	1870.64	60	5.07414
AT1G73150.2	1956	1676.64	0	0
AT3G51750.3	654	374.835	0	0
AT3G51750.1	563	285.245	3	1.66381
AT3G51750.2	560	282.327	0	0
AT1G07010.1	1622	1342.64	4	0.471305
AT1G07010.2	1556	1276.64	0	0
AT1G07010.3	1542	1262.64	0	0
AT1G32080.1	2009	1729.64	2	0.182926
AT1G16710.5	6346	6066.64	0	0
AT1G16710.7	5822	5542.64	166.105	4.74096
AT1G16710.1	6018	5738.64	41.3113	1.13883
AT1G16710.4	6502	6222.64	25.4496	0.647004
AT1G16710.8	6455	6175.64	57.5303	1.47372
AT1G16710.10	6023	5743.64	0	0
AT1G16710.6	6107	5827.64	0	0
AT1G16710.3	6619	6339.64	63.8826	1.59411
AT1G16710.9	6549	6269.64	13.7212	0.346219
AT1G16710.2	5783	5503.64	0	0
AT1G07590.1	2407	2127.64	51245.9	3810.33
AT5G49170.1	1172	892.637	3	0.531676
AT2G40240.1	1614	1334.64	8	0.948259
AT4G30380.2	537	259.999	1	0.608455
AT4G30380.1	486	211.763	0	0
AT2G20619.1	201	34.4464	0	0
AT3G05830.2	1420	1140.64	0	0
AT3G05830.1	1358	1078.64	51	7.47989
AT3G05830.3	1524	1244.64	0	0
AT5G11430.6	3634	3354.64	0	0
AT5G11430.2	2601	2321.64	10.8017	0.736036
AT5G11430.4	2791	2511.64	0.00944661	0.000595003
AT5G11430.3	3322	3042.64	34.7593	1.80726
AT5G11430.5	2373	2093.64	0	0
AT5G11430.1	3147	2867.64	55.4295	3.05786
AT1G20530.1	2269	1989.64	10	0.795109
AT4G23170.1	1824	1544.64	2	0.204835
AT1G44780.2	1644	1364.64	13.5852	1.57489
AT1G44780.1	1647	1367.64	13.4148	1.55172
AT1G60880.1	606	327.374	0	0
AT1G06160.1	1086	806.637	63	12.3556
AT3G07260.1	1204	924.637	7.07799	1.21099
AT1G21090.1	1404	1124.64	130	18.2865
AT1G21090.2	1416	1136.64	0	0
AT1G76730.1	1500	1220.64	24	3.11046
AT1G03970.1	1190	910.637	245	42.5619
AT5G19160.1	2182	1902.64	15	1.2472
AT5G19160.2	2242	1962.64	0	0
AT3G49744.1	174	29.4001	0	0
AT5G28820.1	519	242.812	0	0
AT4G12530.1	730	450.689	5	1.75507
AT4G20050.1	1924	1644.64	0	0
AT4G20050.5	1742	1462.64	6.81964	0.737608
AT4G20050.3	1800	1520.64	0	0
AT4G20050.2	1873	1593.64	9.2258	0.91583
AT4G20050.6	1732	1452.64	4.26574e-08	4.64556e-09
AT4G20050.7	1707	1427.64	7.95456	0.881452
AT4G20050.4	1981	1701.64	0	0
AT5G53810.1	1574	1294.64	9	1.09975
AT2G28690.1	1117	837.637	31	5.85472
AT5G01530.1	1396	1116.64	368	52.1358
AT3G62800.3	1283	1003.64	5.28829	0.833565
AT3G62800.1	1368	1088.64	94.283	13.701
AT3G62800.2	1297	1017.64	26.4287	4.1085
ATCG00900.1	468	195.336	78	63.1702
AT3G11385.1	2459	2179.64	9	0.653219
AT5G07010.1	1779	1499.64	172	18.1444
AT3G63040.1	654	374.835	0	0
AT2G26570.2	2921	2641.64	0	0
AT2G26570.1	2941	2661.64	840	49.9265
AT3G05560.2	756	476.664	0	0
AT3G05560.3	841	561.637	4.49785	1.26692
AT3G05560.1	840	560.637	572.502	161.546
AT5G12080.3	2694	2414.64	46.7561	3.06328
AT5G12080.2	2805	2525.64	0	0
AT5G12080.1	2754	2474.64	41.2439	2.63663
AT1G50870.1	1191	911.637	0	0
AT2G20610.2	1748	1468.64	38.988	4.19969
