target_id	length	eff_length	est_counts	tpm
AT1G19090.1	2509	2207.68	0	0
AT1G18320.1	699	397.808	1	0.512225
AT5G11100.1	1709	1407.68	63	9.11952
AT4G35335.1	1280	978.675	60	12.4924
AT1G60930.1	3876	3574.68	18	1.02605
AT1G17000.1	2351	2049.68	0	0
AT3G55270.1	3130	2828.68	910	65.553
AT4G16150.1	3181	2879.68	1099	77.7657
AT3G18150.1	1370	1068.68	0	0
AT3G52310.1	2443	2141.68	0	0
AT3G08943.1	3165	2863.68	203.786	14.5005
AT4G15950.1	814	512.704	32	12.7179
AT5G60900.1	2873	2571.68	10	0.792352
AT5G18710.1	1919	1617.68	0	0
AT1G64460.1	2240	1938.68	297	31.2166
AT2G31100.1	1247	945.675	0	0
AT1G60260.1	1634	1332.68	3	0.458702
AT2G06210.1	3579	3277.68	279	17.3449
AT3G57180.1	2232	1930.68	2	0.211084
ATMG01320.1	922	620.691	7.41946	2.43574
AT4G15130.1	1234	932.675	51	11.1423
AT5G39100.1	808	506.704	2	0.804284
AT4G16110.1	2666	2364.68	348	29.9876
AT5G26800.1	637	336.205	47	28.4857
AT4G16360.1	1685	1383.68	178	26.2132
ATMG00060.1	542	243.811	10	8.3576
AT1G76820.1	3857	3555.68	73.9211	4.23624
AT3G05780.1	2775	2473.68	1	0.0823742
AT1G24405.1	718	416.759	7	3.42253
AT2G27490.4	843	541.704	45.992	17.3003
AT2G27490.1	1367	1065.68	26.5152	5.06996
AT2G27490.3	1201	899.675	0	0
AT2G27490.2	1381	1079.68	80.4928	15.1914
AT3G13276.1	269	47.255	10	43.1208
AT1G71740.1	393	114.525	102	181.482
AT1G52920.1	1351	1049.68	0	0
AT2G17370.1	2273	1971.68	191	19.7393
AT4G13615.1	813	511.704	362	144.153
AT3G46680.1	1350	1048.68	7	1.36016
AT1G70830.3	996	694.675	0	0
AT1G70830.2	1329	1027.68	0	0
AT1G70830.5	787	485.716	0	0
AT1G70830.4	1393	1091.68	0	0
AT1G70830.1	1331	1029.68	11.0022	2.17728
AT2G34090.3	1458	1156.68	6.17248	1.08738
AT2G34090.2	1616	1314.68	0	0
AT2G34090.1	1700	1398.68	0	0
AT2G34090.4	1521	1219.68	3.8146	0.637292
AT2G34090.5	1425	1123.68	2.01292	0.365023
AT1G65541.1	340	78.7284	0	0
AT2G01050.1	1548	1246.68	0	0
AT2G07751.1	357	89.1735	12	27.4207
AT4G20565.1	789	487.716	0	0
AT1G61566.1	551	252.439	0	0
AT4G29530.2	1148	846.675	4.91619	1.18317
AT4G29530.1	1144	842.675	45.0838	10.9017
AT5G09225.1	780	478.716	144	61.2941
AT1G21100.1	1545	1243.68	1749.68	286.672
AT1G73150.1	2150	1848.68	51.6501	5.69305
AT1G73150.2	1956	1654.68	7.34986	0.905107
AT3G51750.3	654	353.066	0	0
AT3G51750.1	563	263.912	6	4.63262
AT3G51750.2	560	261.044	0	0
AT1G07010.1	1622	1320.68	0	0
AT1G07010.2	1556	1254.68	0	0
AT1G07010.3	1542	1240.68	0	0
AT1G32080.1	2009	1707.68	0	0
AT1G16710.5	6346	6044.68	4.81693e-06	1.6238e-07
AT1G16710.7	5822	5520.68	221.101	8.1608
AT1G16710.1	6018	5716.68	16.4623	0.586789
AT1G16710.4	6502	6200.68	38.8097	1.27537
AT1G16710.8	6455	6153.68	0	0
AT1G16710.10	6023	5721.68	11.1441	0.396878
AT1G16710.6	6107	5805.68	0.00103836	3.64444e-05
AT1G16710.3	6619	6317.68	51.9257	1.67479
AT1G16710.9	6549	6247.68	74.5559	2.43163
AT1G16710.2	5783	5481.68	0	0
AT1G07590.1	2407	2105.68	38435	3719.37
AT5G49170.1	1172	870.675	0	0
AT2G40240.1	1614	1312.68	1	0.15523
AT4G30380.2	537	239.102	0	0
AT4G30380.1	486	191.726	0	0
AT2G20619.1	201	34.6847	0	0
AT3G05830.2	1420	1118.68	3.23982	0.590134
AT3G05830.1	1358	1056.68	44.7602	8.63146
AT3G05830.3	1524	1222.68	0	0
AT5G11430.6	3634	3332.68	5.74537	0.351285
AT5G11430.2	2601	2299.68	18.2404	1.61622
AT5G11430.4	2791	2489.68	0.00346745	0.000283793
AT5G11430.3	3322	3020.68	9.03769	0.60966
AT5G11430.5	2373	2071.68	0	0
AT5G11430.1	3147	2845.68	61.9731	4.43764
AT1G20530.1	2269	1967.68	8	0.828458
AT4G23170.1	1824	1522.68	4	0.535287
AT1G44780.2	1644	1342.68	3.68494	0.559234
AT1G44780.1	1647	1345.68	18.3151	2.77333
AT1G60880.1	606	305.727	0	0
AT1G06160.1	1086	784.675	41	10.647
AT3G07260.1	1204	902.675	2.01181	0.454139
AT1G21090.1	1404	1102.68	112	20.6969
AT1G21090.2	1416	1114.68	0	0
AT1G76730.1	1500	1198.68	7	1.18996
AT1G03970.1	1190	888.675	280	64.2021
AT5G19160.1	2182	1880.68	10	1.08348
AT5G19160.2	2242	1940.68	0	0
AT3G49744.1	174	33.1467	0	0
AT5G28820.1	519	222.202	0	0
AT4G12530.1	730	428.749	7	3.32682
AT4G20050.1	1924	1622.68	0	0
AT4G20050.5	1742	1440.68	0	0
AT4G20050.3	1800	1498.68	0	0
AT4G20050.2	1873	1571.68	7	0.907547
AT4G20050.6	1732	1430.68	0	0
AT4G20050.7	1707	1405.68	0	0
AT4G20050.4	1981	1679.68	0	0
AT5G53810.1	1574	1272.68	3	0.480328
AT2G28690.1	1117	815.675	17	4.24684
AT5G01530.1	1396	1094.68	430	80.0419
AT3G62800.3	1283	981.675	4.43386	0.920339
AT3G62800.1	1368	1066.68	51.8251	9.90015
AT3G62800.2	1297	995.675	32.7411	6.70053
ATCG00900.1	468	175.814	75.5	87.5041
AT3G11385.1	2459	2157.68	13	1.2277
AT5G07010.1	1779	1477.68	295	40.6796
AT3G63040.1	654	353.066	0	0
AT2G26570.2	2921	2619.68	0	0
AT2G26570.1	2941	2639.68	907	70.015
AT3G05560.2	756	454.738	0	0
AT3G05560.3	841	539.704	5.5008	2.07684
AT3G05560.1	840	538.704	196.499	74.3266
AT5G12080.3	2694	2392.68	46	3.91749
AT5G12080.2	2805	2503.68	0	0
AT5G12080.1	2754	2452.68	0	0
AT1G50870.1	1191	889.675	0	0
AT2G20610.2	1748	1446.68	22.0151	3.10086
AT2G20610.1	1794	1492.68	263.985	36.0369
AT5G02940.2	2792	2490.68	0	0
AT5G02940.1	2920	2618.68	9	0.700317
AT1G68430.1	945	643.691	3	0.949681
AT1G66550.2	856	554.704	0	0
AT1G66550.1	765	463.716	0	0
AT1G09380.1	1641	1339.68	5	0.760509
AT3G48840.1	757	455.738	1	0.447115
AT3G48840.2	667	365.98	0	0
AT5G61800.1	1629	1327.68	3	0.46043
AT5G01445.1	589	289.133	3	2.11425
AT4G35500.1	1975	1673.68	59.2018	7.20772
AT4G35500.2	1638	1336.68	43.7982	6.67674
AT1G80310.1	1937	1635.68	476.921	59.4132
AT2G39400.2	1307	1005.68	19.3872	3.92819
AT2G39400.1	1394	1092.68	277.613	51.7705
AT4G04990.1	1217	915.675	626	139.305
AT3G60530.1	1465	1163.68	275	48.1543
AT2G46180.1	2540	2238.68	150	13.6532
AT2G22270.1	1398	1096.68	78.3339	14.5548
AT2G22270.2	1174	872.675	45.6661	10.6629
AT2G43660.1	471	178.422	0	0
AT2G43660.2	597	296.951	2	1.3724
AT1G03910.2	2466	2164.68	0	0
AT1G03910.1	2565	2263.68	514	46.2682
AT1G77590.1	2692	2390.68	149.121	12.7102
AT1G77590.2	2669	2367.68	30.8794	2.65754
AT1G79020.1	2134	1832.68	255	28.3523
AT5G24420.1	1321	1019.68	0	0
AT5G39490.1	1701	1399.68	2	0.291163
AT3G26922.2	1894	1592.68	5.67097	0.725545
AT3G26922.1	1793	1491.68	0	0
AT3G26922.4	1661	1359.68	2.74933e-06	4.12027e-07
AT3G26922.5	1642	1340.68	4.32903	0.657962
AT3G26922.3	1711	1409.68	0	0
AT3G50450.1	926	624.691	0	0
AT3G17160.1	882	580.691	91	31.9323
AT1G34315.1	819	517.704	241	94.857
AT5G08580.2	1818	1516.68	4.28264	0.575378
AT5G08580.1	1736	1434.68	52.7174	7.48745
AT2G28360.1	3032	2730.68	268	19.9986
AT4G25000.1	1606	1304.68	3	0.468547
AT5G27410.4	1734	1432.68	75.849	10.7879
AT5G27410.1	2156	1854.68	242.423	26.6343
AT5G27410.3	2229	1927.68	65.7275	6.9478
AT5G27410.2	3153	2851.68	0	0
AT5G65200.1	1982	1680.68	209	25.3394
AT5G23535.1	1015	713.675	29	8.28002
AT5G23535.2	830	528.704	0	0
AT1G05230.1	3520	3218.68	0	0
AT1G05230.5	3644	3342.68	0	0
AT1G05230.12	2134	1832.68	0	0
AT1G05230.6	3553	3251.68	0	0
AT1G05230.2	2983	2681.68	0	0
AT1G05230.11	2424	2122.68	0	0
AT1G05230.3	2678	2376.68	18	1.54325
AT1G05230.7	3526	3224.68	0	0
AT1G05230.10	2557	2255.68	0	0
AT1G05230.9	3140	2838.68	0	0
AT1G05230.4	2974	2672.68	0	0
AT1G05230.8	3231	2929.68	0	0
AT1G79830.1	3669	3367.68	60.7829	3.67777
AT1G79830.3	3588	3286.68	223.722	13.8703
AT1G79830.2	3278	2976.68	827.781	56.6654
AT1G79830.4	3547	3245.68	0	0
AT1G79830.5	3718	3416.68	9.71425	0.579348
AT5G09480.1	840	538.704	775	293.147
AT5G56480.1	409	126.74	0	0
AT5G60820.1	1648	1346.68	47	7.11163
AT5G55820.7	5630	5328.68	63.9999	2.44734
AT5G55820.5	5831	5529.68	0	0
AT5G55820.8	5630	5328.68	0	0
AT5G55820.10	5271	4969.68	0	0
AT5G55820.4	5292	4990.68	0	0
AT5G55820.9	5896	5594.68	0	0
AT5G55820.2	5622	5320.68	0	0
AT5G55820.11	5449	5147.68	0	0
AT5G55820.3	5610	5308.68	0.000133047	5.10686e-06
AT5G55820.6	5642	5340.68	0	0
AT5G55820.1	5481	5179.68	0	0
AT5G44950.1	1317	1015.68	0	0
AT4G31140.1	2171	1869.68	116	12.6423
AT4G35910.1	2164	1862.68	73	7.98582
AT3G56220.2	541	242.869	0	0
AT3G56220.1	905	603.691	21	7.08824
AT2G19970.1	926	624.691	121	39.4688
AT5G54520.1	1864	1562.68	79	10.3013
AT2G04032.1	1403	1101.68	0	0
AT5G03455.1	704	402.808	259.295	131.169
AT5G03455.2	1006	704.675	3.7048	1.0713
AT1G48140.2	563	263.912	0	0
AT1G48140.1	743	441.749	56	25.8313
AT4G15050.1	1191	889.675	0	0
ATCG00420.1	477	183.687	2	2.21863
AT5G30360.1	420	135.464	0	0
AT2G32600.1	1301	999.675	208	42.3973
AT2G41010.1	1250	948.675	73	15.6798
AT5G07170.2	1274	972.675	0	0
AT5G07170.1	1612	1310.68	0	0
AT5G32670.1	700	398.808	0	0
AT1G60250.1	756	454.738	0	0
AT4G09012.1	1175	873.675	5	1.16615
AT3G26355.1	64	21.7564	0	0
AT5G02710.1	1195	893.675	6.8624	1.5647
AT5G02710.2	1778	1476.68	1.41717	0.195556
AT5G02710.3	1348	1046.68	3.90483	0.760194
AT4G10110.1	836	534.704	145	55.2571
AT5G13900.1	754	452.738	20	9.00155
AT5G16380.1	1108	806.675	83	20.9659
AT5G40630.1	937	635.691	5	1.60272
AT1G55670.1	780	478.716	11	4.68219
AT5G66940.1	897	595.691	0	0
AT3G06520.1	1598	1296.68	0	0
AT3G06520.2	1668	1366.68	0	0
AT3G52870.1	1811	1509.68	337	45.4863
AT3G02900.2	759	457.738	0	0
AT3G02900.1	852	550.704	73	27.0109
AT1G31520.1	399	119.134	0	0
AT5G57660.1	1564	1262.68	922	148.79
AT3G09110.1	1666	1364.68	0	0
AT4G23690.1	1139	837.675	224	54.4887
AT1G05035.1	363	93.0345	0	0
AT5G45700.1	1180	878.675	6	1.39142
AT5G40410.1	1981	1679.68	5	0.606567
AT3G06580.1	2012	1710.68	587	69.9205
AT3G14920.1	2536	2234.68	382	34.8324
AT1G77610.1	1617	1315.68	148	22.9217
AT1G19170.1	1827	1525.68	49	6.54437
AT2G20740.1	1179	877.675	381.329	88.5319
AT2G20740.2	935	633.691	0	0
AT2G20740.3	815	513.704	11.6712	4.62952
AT3G26940.1	1793	1491.68	0	0
AT4G27150.1	735	433.749	0	0
AT2G26000.1	1672	1370.68	0	0
AT2G26000.2	1892	1590.68	83.8397	10.7399
AT2G26000.3	2370	2068.68	10.1603	1.0008
AT5G38743.1	183	33.9012	3	18.0319
AT4G15210.4	2461	2159.68	0	0
AT4G15210.1	2066	1764.68	0	0
AT4G15210.3	2291	1989.68	0	0
AT4G15210.2	1890	1588.68	0	0
AT1G29070.1	819	517.704	41	16.1375
AT4G27570.1	1655	1353.68	0	0
AT5G65560.3	3618	3316.68	4.67532	0.287239
AT5G65560.2	3697	3395.68	43.3098	2.59892
AT5G65560.1	3623	3321.68	1.01492	0.06226
AT1G04170.1	1860	1558.68	344.11	44.9859
AT1G04170.2	2026	1724.68	5.88972	0.695859
ATCG00905.1	258	44.0872	53.5	247.272
AT1G29250.1	795	493.704	55	22.7002
AT3G51050.1	2543	2241.68	317	28.8151
AT5G23060.2	1608	1306.68	5	0.779716
AT5G23060.1	1529	1227.68	0	0
AT4G14770.2	3098	2796.68	0	0
AT4G14770.1	3064	2762.68	28.7208	2.11836
AT4G14770.3	3072	2770.68	5.66654	0.416741
AT3G44140.1	216	36.3221	0	0
AT1G14630.2	1186	884.675	0	0
AT1G14630.1	1020	718.675	4	1.13413
AT3G21480.1	3503	3201.68	44	2.80033
AT3G58760.4	1979	1677.68	0	0
AT3G58760.5	1946	1644.68	19.161	2.37395
AT3G58760.2	2050	1748.68	0	0
AT3G58760.6	1827	1525.68	25.0013	3.33914
AT3G58760.3	2017	1715.68	0	0
