target_id	length	eff_length	est_counts	tpm
AT1G19090.1	2509	2206.38	0	0
AT1G18320.1	699	396.594	2.26034	1.37482
AT5G11100.1	1709	1406.38	109	18.6957
AT4G35335.1	1280	977.379	71	17.5232
AT1G60930.1	3876	3573.38	26	1.75514
AT1G17000.1	2351	2048.38	0	0
AT3G55270.1	3130	2827.38	545	46.4975
AT4G16150.1	3181	2878.38	526	44.0813
AT3G18150.1	1370	1067.38	0	0
AT3G52310.1	2443	2140.38	2	0.225401
AT3G08943.1	3165	2862.38	300.467	25.3214
AT4G15950.1	814	511.404	24	11.3205
AT5G60900.1	2873	2570.38	5	0.469234
AT5G18710.1	1919	1616.38	1	0.149236
AT1G64460.1	2240	1937.38	196	24.4039
AT2G31100.1	1247	944.379	0	0
AT1G60260.1	1634	1331.38	3	0.543546
AT2G06210.1	3579	3276.38	226	16.6392
AT3G57180.1	2232	1929.38	11	1.37528
ATMG01320.1	922	619.379	7.82478	3.04742
AT4G15130.1	1234	931.379	71	18.3886
AT5G39100.1	808	505.404	5	2.38643
AT4G16110.1	2666	2363.38	236	24.0877
AT5G26800.1	637	335.228	75	53.9681
AT4G16360.1	1685	1382.38	186	32.4566
ATMG00060.1	542	243.253	7	6.94157
AT1G76820.1	3857	3554.38	26.9912	1.83179
AT3G05780.1	2775	2472.38	0	0
AT1G24405.1	718	415.493	9	5.22511
AT2G27490.4	843	540.392	32.8145	14.6479
AT2G27490.1	1367	1064.38	4.56356	1.03425
AT2G27490.3	1201	898.379	0	0
AT2G27490.2	1381	1078.38	51.6219	11.5473
AT3G13276.1	269	49.8221	13	62.9417
AT1G71740.1	393	115.912	160	332.973
AT1G52920.1	1351	1048.38	2	0.460181
AT2G17370.1	2273	1970.38	176	21.5467
AT4G13615.1	813	510.404	483	228.271
AT3G46680.1	1350	1047.38	6	1.38186
AT1G70830.3	996	693.379	0	0
AT1G70830.2	1329	1026.38	0	0
AT1G70830.5	787	484.404	0	0
AT1G70830.4	1393	1090.38	0	0
AT1G70830.1	1331	1028.38	2.00021	0.46918
AT2G34090.3	1458	1155.38	0	0
AT2G34090.2	1616	1313.38	0	0
AT2G34090.1	1700	1397.38	19	3.27987
AT2G34090.4	1521	1218.38	0	0
AT2G34090.5	1425	1122.38	0	0
AT1G65541.1	340	81.124	0	0
AT2G01050.1	1548	1245.38	0	0
AT2G07751.1	357	91.3033	8	21.1359
AT4G20565.1	789	486.404	0	0
AT1G61566.1	551	251.798	0	0
AT4G29530.2	1148	845.379	0	0
AT4G29530.1	1144	841.379	31	8.88765
AT5G09225.1	780	477.404	114	57.6018
AT1G21100.1	1545	1242.38	1299.79	252.369
AT1G73150.1	2150	1847.38	60.9999	7.96508
AT1G73150.2	1956	1653.38	5.75343e-05	8.39405e-06
AT3G51750.3	654	351.972	0	0
AT3G51750.1	563	263.238	8	7.33091
AT3G51750.2	560	260.346	0	0
AT1G07010.1	1622	1319.38	0	0
AT1G07010.2	1556	1253.38	1.78652e-05	3.43828e-06
AT1G07010.3	1542	1239.38	1.99998	0.389259
AT1G32080.1	2009	1706.38	1	0.141365
AT1G16710.5	6346	6043.38	23.1807	0.925258
AT1G16710.7	5822	5519.38	113.903	4.97808
AT1G16710.1	6018	5715.38	3.66089	0.154511
AT1G16710.4	6502	6199.38	44.022	1.71292
AT1G16710.8	6455	6152.38	0	0
AT1G16710.10	6023	5720.38	0	0
AT1G16710.6	6107	5804.38	1.11461e-07	4.63218e-09
AT1G16710.3	6619	6316.38	44.1244	1.68511
AT1G16710.9	6549	6246.38	32.1091	1.23999
AT1G16710.2	5783	5480.38	0	0
AT1G07590.1	2407	2104.38	22890.5	2623.9
AT5G49170.1	1172	869.379	4	1.10986
AT2G40240.1	1614	1311.38	14	2.57523
AT4G30380.2	537	238.557	0	0
AT4G30380.1	486	191.978	0	0
AT2G20619.1	201	34.2276	0	0
AT3G05830.2	1420	1117.38	0	0
AT3G05830.1	1358	1055.38	14.6423	3.34671
AT3G05830.3	1524	1221.38	7.35771	1.45315
AT5G11430.6	3634	3331.38	0	0
AT5G11430.2	2601	2298.38	4.61893	0.484771
AT5G11430.4	2791	2488.38	0.00164889	0.000159843
AT5G11430.3	3322	3019.38	14.1383	1.12953
AT5G11430.5	2373	2070.38	7.68427	0.895302
AT5G11430.1	3147	2844.38	57.5568	4.8812
AT1G20530.1	2269	1966.38	2	0.245346
AT4G23170.1	1824	1521.38	2	0.31711
AT1G44780.2	1644	1341.38	8.29337	1.49141
AT1G44780.1	1647	1344.38	24.7066	4.43311
AT1G60880.1	606	304.826	0	0
AT1G06160.1	1086	783.379	32	9.8536
AT3G07260.1	1204	901.379	2	0.535229
AT1G21090.1	1404	1101.38	82	17.9595
AT1G21090.2	1416	1113.38	0	0
AT1G76730.1	1500	1197.38	21	4.23063
AT1G03970.1	1190	887.379	122	33.1641
AT5G19160.1	2182	1879.38	14.6424	1.87938
AT5G19160.2	2242	1939.38	4.35761	0.542004
AT3G49744.1	174	31.1972	0	0
AT5G28820.1	519	221.794	0	0
AT4G12530.1	730	427.464	3	1.69293
AT4G20050.1	1924	1621.38	7.47179	1.11162
AT4G20050.5	1742	1439.38	0	0
AT4G20050.3	1800	1497.38	0	0
AT4G20050.2	1873	1570.38	0	0
AT4G20050.6	1732	1429.38	7.64747e-08	1.29059e-08
AT4G20050.7	1707	1404.38	6.52821	1.12131
AT4G20050.4	1981	1678.38	0	0
AT5G53810.1	1574	1271.38	4	0.75893
AT2G28690.1	1117	814.379	25	7.40509
AT5G01530.1	1396	1093.38	158	34.8581
AT3G62800.3	1283	980.379	0	0
AT3G62800.1	1368	1065.38	46.2789	10.4784
AT3G62800.2	1297	994.379	52.7211	12.7894
ATCG00900.1	468	176.252	45.5	62.2722
AT3G11385.1	2459	2156.38	26	2.90847
AT5G07010.1	1779	1476.38	80	13.071
AT3G63040.1	654	351.972	0	0
AT2G26570.2	2921	2618.38	0	0
AT2G26570.1	2941	2638.38	547	50.0112
AT3G05560.2	756	453.414	0	0
AT3G05560.3	841	538.392	7.60861	3.40897
AT3G05560.1	840	537.392	495.391	222.369
AT5G12080.3	2694	2391.38	66.1437	6.67201
AT5G12080.2	2805	2502.38	0	0
AT5G12080.1	2754	2451.38	40.8563	4.02037
AT1G50870.1	1191	888.379	0	0
AT2G20610.2	1748	1445.38	74.2014	12.3836
AT2G20610.1	1794	1491.38	546.799	88.4415
AT5G02940.2	2792	2489.38	5	0.484502
AT5G02940.1	2920	2617.38	0	0
AT1G68430.1	945	642.379	12	4.50616
AT1G66550.2	856	553.392	0	0
AT1G66550.1	765	462.414	0	0
AT1G09380.1	1641	1338.38	5	0.901172
AT3G48840.1	757	454.414	1	0.530842
AT3G48840.2	667	364.792	2	1.32252
AT5G61800.1	1629	1326.38	6	1.09119
AT5G01445.1	589	288.258	6	5.02096
AT4G35500.1	1975	1672.38	94.2884	13.6001
AT4G35500.2	1638	1335.38	22.7116	4.1026
AT1G80310.1	1937	1634.38	293.464	43.3131
AT2G39400.2	1307	1004.38	0	0
AT2G39400.1	1394	1091.38	34	7.51485
AT4G04990.1	1217	914.379	332	87.5848
AT3G60530.1	1465	1162.38	133	27.6007
AT2G46180.1	2540	2237.38	136	14.6628
AT2G22270.1	1398	1095.38	68.4612	15.0764
AT2G22270.2	1174	871.379	13.5388	3.74791
AT2G43660.1	471	178.826	0	0
AT2G43660.2	597	296.038	0	0
AT1G03910.2	2466	2163.38	0	0
AT1G03910.1	2565	2262.38	403	42.9691
AT1G77590.1	2692	2389.38	384.143	38.7815
AT1G77590.2	2669	2366.38	57.8574	5.89782
AT1G79020.1	2134	1831.38	92	12.1179
AT5G24420.1	1321	1018.38	0	0
AT5G39490.1	1701	1398.38	4.51204	0.778332
AT3G26922.2	1894	1591.38	0	0
AT3G26922.1	1793	1490.38	18	2.91335
AT3G26922.4	1661	1358.38	0	0
AT3G26922.5	1642	1339.38	1.62005e-05	2.91772e-06
AT3G26922.3	1711	1408.38	0	0
AT3G50450.1	926	623.379	0	0
AT3G17160.1	882	579.379	134	55.7903
AT1G34315.1	819	516.392	102	47.6472
AT5G08580.2	1818	1515.38	5.60002	0.891426
AT5G08580.1	1736	1433.38	106.4	17.906
AT2G28360.1	3032	2729.38	213	18.8249
AT4G25000.1	1606	1303.38	6	1.11045
AT5G27410.4	1734	1431.38	47.3286	7.97601
AT5G27410.1	2156	1853.38	134.574	17.5151
AT5G27410.3	2229	1926.38	17.0977	2.14099
AT5G27410.2	3153	2850.38	0	0
AT5G65200.1	1982	1679.38	89	12.7837
AT5G23535.1	1015	712.379	151	51.1308
AT5G23535.2	830	527.392	0	0
AT1G05230.1	3520	3217.38	0	0
AT1G05230.5	3644	3341.38	0	0
AT1G05230.12	2134	1831.38	0	0
AT1G05230.6	3553	3250.38	0	0
AT1G05230.2	2983	2680.38	0	0
AT1G05230.11	2424	2121.38	0	0
AT1G05230.3	2678	2375.38	13	1.32016
AT1G05230.7	3526	3223.38	0	0
AT1G05230.10	2557	2254.38	0	0
AT1G05230.9	3140	2837.38	0	0
AT1G05230.4	2974	2671.38	0	0
AT1G05230.8	3231	2928.38	0	0
AT1G79830.1	3669	3366.38	0	0
AT1G79830.3	3588	3285.38	319.184	23.4354
AT1G79830.2	3278	2975.38	554.816	44.9804
AT1G79830.4	3547	3244.38	0	0
AT1G79830.5	3718	3415.38	0	0
AT5G09480.1	840	537.392	1176	527.877
AT5G56480.1	409	127.856	0	0
AT5G60820.1	1648	1345.38	51	9.14413
AT5G55820.7	5630	5327.38	10.523	0.476477
AT5G55820.5	5831	5528.38	17.5252	0.764682
AT5G55820.8	5630	5327.38	11.35	0.513923
AT5G55820.10	5271	4968.38	5.80312e-08	2.8175e-09
AT5G55820.4	5292	4989.38	0	0
AT5G55820.9	5896	5593.38	49.8781	2.15106
AT5G55820.2	5622	5319.38	0	0
AT5G55820.11	5449	5146.38	32.6571	1.53071
AT5G55820.3	5610	5307.38	0.0666584	0.00302965
AT5G55820.6	5642	5339.38	9.83312e-07	4.4424e-08
AT5G55820.1	5481	5178.38	5.09025e-06	2.37117e-07
AT5G44950.1	1317	1014.38	0	0
AT4G31140.1	2171	1868.38	111	14.3309
AT4G35910.1	2164	1861.38	49	6.35007
AT3G56220.2	541	242.286	8.19435	8.15836
AT3G56220.1	905	602.379	15.8057	6.32935
AT2G19970.1	926	623.379	156	60.3656
AT5G54520.1	1864	1561.38	47	7.26117
AT2G04032.1	1403	1100.38	0	0
AT5G03455.1	704	401.558	182	109.33
AT5G03455.2	1006	703.379	0	0
AT1G48140.2	563	263.238	0	0
AT1G48140.1	743	440.435	70	38.3384
AT4G15050.1	1191	888.379	0	0
ATCG00420.1	477	184.083	0	0
AT5G30360.1	420	136.392	0	0
AT2G32600.1	1301	998.379	143	34.5508
AT2G41010.1	1250	947.379	57	14.5134
AT5G07170.2	1274	971.379	0	0
AT5G07170.1	1612	1309.38	0	0
AT5G32670.1	700	397.585	0	0
AT1G60250.1	756	453.414	0	0
AT4G09012.1	1175	872.379	12	3.31813
AT3G26355.1	64	16.2785	0	0
AT5G02710.1	1195	892.379	16.051	4.33879
AT5G02710.2	1778	1475.38	0	0
AT5G02710.3	1348	1045.38	2.94903	0.68049
AT4G10110.1	836	533.392	119	53.8167
AT5G13900.1	754	451.414	75	40.0777
AT5G16380.1	1108	805.379	142	42.5309
AT5G40630.1	937	634.379	13	4.94324
AT1G55670.1	780	477.404	27.8272	14.0605
AT5G66940.1	897	594.379	2	0.811677
AT3G06520.1	1598	1295.38	1	0.186217
AT3G06520.2	1668	1365.38	0	0
AT3G52870.1	1811	1508.38	306	48.9359
AT3G02900.2	759	456.414	0	0
AT3G02900.1	852	549.392	72	31.6131
AT1G31520.1	399	120.319	0	0
AT5G57660.1	1564	1261.38	414	79.172
AT3G09110.1	1666	1363.38	0	0
AT4G23690.1	1139	836.379	817	235.633
AT1G05035.1	363	95.0664	0	0
AT5G45700.1	1180	877.379	23	6.3235
AT5G40410.1	1981	1678.38	0	0
AT3G06580.1	2012	1709.38	480	67.736
AT3G14920.1	2536	2233.38	406	43.8511
AT1G77610.1	1617	1314.38	251	46.0649
AT1G19170.1	1827	1524.38	76	12.0265
AT2G20740.1	1179	876.379	171.921	47.321
AT2G20740.2	935	632.379	0	0
AT2G20740.3	815	512.404	7.0791	3.3326
AT3G26940.1	1793	1490.38	0	0
AT4G27150.1	735	432.455	0	0
AT2G26000.1	1672	1369.38	0	0
AT2G26000.2	1892	1589.38	52.5485	7.97535
AT2G26000.3	2370	2067.38	3.45148	0.402719
AT5G38743.1	183	32.2058	0	0
AT4G15210.4	2461	2158.38	0	0
AT4G15210.1	2066	1763.38	0	0
AT4G15210.3	2291	1988.38	0	0
AT4G15210.2	1890	1587.38	0	0
AT1G29070.1	819	516.392	30	14.0139
AT4G27570.1	1655	1352.38	4	0.713475
AT5G65560.3	3618	3315.38	21.4263	1.55894
AT5G65560.2	3697	3394.38	0	0
AT5G65560.1	3623	3320.38	41.5737	3.02029
AT1G04170.1	1860	1557.38	445.551	69.0114
AT1G04170.2	2026	1723.38	5.44852	0.762632
ATCG00905.1	258	46.5648	50	259.017
AT1G29250.1	795	492.404	185	90.629
AT3G51050.1	2543	2240.38	310	33.3778
AT5G23060.2	1608	1305.38	14	2.58707
AT5G23060.1	1529	1226.38	0	0
AT4G14770.2	3098	2795.38	0	0
AT4G14770.1	3064	2761.38	80.3951	7.02297
AT4G14770.3	3072	2769.38	0	0
AT3G44140.1	216	37.1726	0	0
AT1G14630.2	1186	883.379	9.9956	2.72947
AT1G14630.1	1020	717.379	39.0044	13.1154
AT3G21480.1	3503	3200.38	103	7.76342
AT3G58760.4	1979	1676.38	0	0
AT3G58760.5	1946	1643.38	0	0
