target_id	length	eff_length	est_counts	tpm
AT1G19090.1	2509	2235.36	0	0
AT1G18320.1	699	425.418	0	0
AT5G11100.1	1709	1435.36	52	7.6256
AT4G35335.1	1280	1006.36	79	16.5236
AT1G60930.1	3876	3602.36	18	1.05176
AT1G17000.1	2351	2077.36	0	0
AT3G55270.1	3130	2856.36	530	39.0565
AT4G16150.1	3181	2907.36	494	35.7651
AT3G18150.1	1370	1096.36	0	0
AT3G52310.1	2443	2169.36	2	0.194057
AT3G08943.1	3165	2891.36	241.409	17.5745
AT4G15950.1	814	540.356	36	14.0234
AT5G60900.1	2873	2599.36	5	0.404888
AT5G18710.1	1919	1645.36	4	0.511718
AT1G64460.1	2240	1966.36	229	24.5134
AT2G31100.1	1247	973.356	1	0.216251
AT1G60260.1	1634	1360.36	6	0.928387
AT2G06210.1	3579	3305.36	202	12.8636
AT3G57180.1	2232	1958.36	7	0.752379
ATMG01320.1	922	648.356	4	1.2986
AT4G15130.1	1234	960.356	90	19.7261
AT5G39100.1	808	534.374	4	1.5756
AT4G16110.1	2666	2392.36	287	25.2515
AT5G26800.1	637	363.603	85	49.2064
AT4G16360.1	1685	1411.36	213	31.7668
ATMG00060.1	542	270.05	11	8.5739
AT1G76820.1	3857	3583.36	20.4574	1.20169
AT3G05780.1	2775	2501.36	0	0
AT1G24405.1	718	444.389	15	7.1049
AT2G27490.4	843	569.356	49.5875	18.3324
AT2G27490.1	1367	1093.36	2.28161	0.439249
AT2G27490.3	1201	927.356	0	0
AT2G27490.2	1381	1107.36	56.1309	10.6695
AT3G13276.1	269	56.5864	8	29.7583
AT1G71740.1	393	135.309	294	457.353
AT1G52920.1	1351	1077.36	1	0.195376
AT2G17370.1	2273	1999.36	138	14.5284
AT4G13615.1	813	539.356	897	350.064
AT3G46680.1	1350	1076.36	3	0.586672
AT1G70830.3	996	722.356	0	0
AT1G70830.2	1329	1055.36	0	0
AT1G70830.5	787	513.374	2.0004	0.820186
AT1G70830.4	1393	1119.36	0	0
AT1G70830.1	1331	1057.36	0	0
AT2G34090.3	1458	1184.36	0	0
AT2G34090.2	1616	1342.36	0	0
AT2G34090.1	1700	1426.36	20	2.95143
AT2G34090.4	1521	1247.36	0	0
AT2G34090.5	1425	1151.36	0	0
