target_id	length	eff_length	est_counts	tpm
AT1G19090.1	2509	2242.87	0	0
AT1G18320.1	699	433.109	4.44909	1.69342
AT5G11100.1	1709	1442.87	108	12.3392
AT4G35335.1	1280	1013.87	94	15.284
AT1G60930.1	3876	3609.87	25	1.14167
AT1G17000.1	2351	2084.87	0	0
AT3G55270.1	3130	2863.87	716	41.2145
AT4G16150.1	3181	2914.87	824	46.6014
AT3G18150.1	1370	1103.87	0	0
AT3G52310.1	2443	2176.87	0	0
AT3G08943.1	3165	2898.87	255.909	14.5528
AT4G15950.1	814	547.906	50	15.0437
AT5G60900.1	2873	2606.87	3	0.189711
AT5G18710.1	1919	1652.87	3	0.299208
AT1G64460.1	2240	1973.87	259	21.6308
AT2G31100.1	1247	980.873	0	0
AT1G60260.1	1634	1367.87	6	0.723097
AT2G06210.1	3579	3312.87	245	12.1914
AT3G57180.1	2232	1965.87	14	1.17399
ATMG01320.1	922	655.873	11	2.7648
AT4G15130.1	1234	967.873	132	22.4826
AT5G39100.1	808	541.906	7	2.12944
AT4G16110.1	2666	2399.87	337	23.149
AT5G26800.1	637	371.259	96	42.6271
AT4G16360.1	1685	1418.87	236	27.4195
ATMG00060.1	542	277.925	10	5.93149
AT1G76820.1	3857	3590.87	43.0927	1.97831
AT3G05780.1	2775	2508.87	0	0
AT1G24405.1	718	452.032	19	6.92907
AT2G27490.4	843	576.89	32.104	9.17396
AT2G27490.1	1367	1100.87	2.74842	0.411564
AT2G27490.3	1201	934.873	19.3175	3.40635
AT2G27490.2	1381	1114.87	70.8301	10.4733
AT3G13276.1	269	61.3281	12	32.2562
AT1G71740.1	393	143.103	632	728.049
AT1G52920.1	1351	1084.87	5	0.759771
AT2G17370.1	2273	2006.87	190	15.6072
AT4G13615.1	813	546.906	996	300.219
AT3G46680.1	1350	1083.87	8	1.21675
AT1G70830.3	996	729.873	0	0
AT1G70830.2	1329	1062.87	3.99731	0.619981
AT1G70830.5	787	520.921	0.0408848	0.0129384
AT1G70830.4	1393	1126.87	0	0
AT1G70830.1	1331	1064.87	1.45498e-05	2.25242e-06
AT2G34090.3	1458	1191.87	0	0
AT2G34090.2	1616	1349.87	0	0
AT2G34090.1	1700	1433.87	32	3.67901
AT2G34090.4	1521	1254.87	0	0
AT2G34090.5	1425	1158.87	0	0
AT1G65541.1	340	103.294	0	0
AT2G01050.1	1548	1281.87	0	0
AT2G07751.1	357	115.456	31	44.2626
AT4G20565.1	789	522.921	0	0
AT1G61566.1	551	286.653	0	0
AT4G29530.2	1148	881.873	0	0
AT4G29530.1	1144	877.873	56	10.5159
AT5G09225.1	780	513.921	199	63.8334
AT1G21100.1	1545	1278.87	2743.78	353.683
AT1G73150.1	2150	1883.87	39.5657	3.46225
AT1G73150.2	1956	1689.87	13.4343	1.31054
AT3G51750.3	654	388.181	0	0
AT3G51750.1	563	298.244	6	3.31643
AT3G51750.2	560	295.331	0	0
AT1G07010.1	1622	1355.87	0	0
AT1G07010.2	1556	1289.87	7	0.894628
AT1G07010.3	1542	1275.87	0	0
AT1G32080.1	2009	1742.87	0	0
AT1G16710.5	6346	6079.87	0	0
AT1G16710.7	5822	5555.87	77.815	2.30888
AT1G16710.1	6018	5751.87	148.897	4.26745
AT1G16710.4	6502	6235.87	53.3552	1.41049
AT1G16710.8	6455	6188.87	3.78079	0.100708
AT1G16710.10	6023	5756.87	0	0
AT1G16710.6	6107	5840.87	6.76229e-06	1.90857e-07
AT1G16710.3	6619	6352.87	22.1518	0.574819
AT1G16710.9	6549	6282.87	0	0
AT1G16710.2	5783	5516.87	0	0
AT1G07590.1	2407	2140.87	53058.9	4085.63
AT5G49170.1	1172	905.873	1	0.18198
AT2G40240.1	1614	1347.87	12	1.46765
AT4G30380.2	537	273.094	1	0.603641
AT4G30380.1	486	224.645	0	0
AT2G20619.1	201	37.4614	0	0
AT3G05830.2	1420	1153.87	0	0
AT3G05830.1	1358	1091.87	38.9417	5.87941
AT3G05830.3	1524	1257.87	10.0583	1.3182
AT5G11430.6	3634	3367.87	8.80186	0.430834
AT5G11430.2	2601	2334.87	0	0
AT5G11430.4	2791	2524.87	0	0
AT5G11430.3	3322	3055.87	0	0
AT5G11430.5	2373	2106.87	6.99378	0.547224
AT5G11430.1	3147	2880.87	92.2044	5.27617
AT1G20530.1	2269	2002.87	2	0.164614
AT4G23170.1	1824	1557.87	1	0.105818
AT1G44780.2	1644	1377.87	11.3353	1.35618
AT1G44780.1	1647	1380.87	33.6647	4.01894
AT1G60880.1	606	340.516	0	0
AT1G06160.1	1086	819.873	60	12.0641
AT3G07260.1	1204	937.873	1.01954	0.179206
AT1G21090.1	1404	1137.87	146	21.152
AT1G21090.2	1416	1149.87	0	0
AT1G76730.1	1500	1233.87	32	4.27534
AT1G03970.1	1190	923.873	211	37.6497
AT5G19160.1	2182	1915.87	17	1.46276
AT5G19160.2	2242	1975.87	0	0
AT3G49744.1	174	30.7858	0	0
AT5G28820.1	519	255.781	0	0
AT4G12530.1	730	464.006	5	1.77639
AT4G20050.1	1924	1657.87	0	0
AT4G20050.5	1742	1475.87	0	0
AT4G20050.3	1800	1533.87	8.27153	0.888971
AT4G20050.2	1873	1606.87	10.0193	1.02789
AT4G20050.6	1732	1465.87	4.71342e-08	5.30067e-09
AT4G20050.7	1707	1440.87	5.70917	0.653188
AT4G20050.4	1981	1714.87	0	0
AT5G53810.1	1574	1307.87	3	0.378135
AT2G28690.1	1117	850.873	17	3.29364
AT5G01530.1	1396	1129.87	351	51.2117
AT3G62800.3	1283	1016.87	2.95308	0.478739
AT3G62800.1	1368	1101.87	71.3724	10.678
AT3G62800.2	1297	1030.87	43.6745	6.98416
ATCG00900.1	468	207.898	86.5	68.5895
AT3G11385.1	2459	2192.87	20	1.50352
AT5G07010.1	1779	1512.87	173	18.851
AT3G63040.1	654	388.181	0	0
AT2G26570.2	2921	2654.87	0	0
AT2G26570.1	2941	2674.87	757	46.6535
AT3G05560.2	756	489.95	0	0
AT3G05560.3	841	574.89	4.53093	1.29925
AT3G05560.1	840	573.89	717.469	206.094
AT5G12080.3	2694	2427.87	86.7337	5.88916
AT5G12080.2	2805	2538.87	18.2663	1.18604
AT5G12080.1	2754	2487.87	0	0
AT1G50870.1	1191	924.873	0	0
AT2G20610.2	1748	1481.87	76.2777	8.48551
AT2G20610.1	1794	1527.87	517.722	55.86
AT5G02940.2	2792	2525.87	0	0
AT5G02940.1	2920	2653.87	15	0.931756
AT1G68430.1	945	678.873	16	3.88529
AT1G66550.2	856	589.89	0	0
AT1G66550.1	765	498.95	0	0
AT1G09380.1	1641	1374.87	5	0.599513
AT3G48840.1	757	490.95	4	1.34312
AT3G48840.2	667	401.17	0	0
AT5G61800.1	1629	1362.87	6	0.72575
AT5G01445.1	589	323.825	7	3.56352
AT4G35500.1	1975	1708.87	76.0626	7.33758
AT4G35500.2	1638	1371.87	77.9374	9.36534
AT1G80310.1	1937	1670.87	490	48.3442
AT2G39400.2	1307	1040.87	21.9511	3.47657
AT2G39400.1	1394	1127.87	173.049	25.293
AT4G04990.1	1217	950.873	1014	175.795
AT3G60530.1	1465	1198.87	344	47.3017
AT2G46180.1	2540	2273.87	154	11.1647
AT2G22270.1	1398	1131.87	116.219	16.9267
AT2G22270.2	1174	907.873	16.7809	3.04707
AT2G43660.1	471	210.605	0	0
AT2G43660.2	597	331.663	2	0.994086
AT1G03910.2	2466	2199.87	0	0
AT1G03910.1	2565	2298.87	466	33.4166
AT1G77590.1	2692	2425.87	423.678	28.7912
AT1G77590.2	2669	2402.87	66.3215	4.55004
AT1G79020.1	2134	1867.87	149	13.1501
AT5G24420.1	1321	1054.87	0	0
AT5G39490.1	1701	1434.87	0	0
AT3G26922.2	1894	1627.87	4.3402	0.439522
AT3G26922.1	1793	1526.87	0	0
AT3G26922.4	1661	1394.87	6.42871	0.759767
AT3G26922.5	1642	1375.87	10.2311	1.22584
AT3G26922.3	1711	1444.87	0	0
AT3G50450.1	926	659.873	0	0
AT3G17160.1	882	615.873	185	49.519
AT1G34315.1	819	552.89	212	63.2104
AT5G08580.2	1818	1551.87	13.0175	1.38281
AT5G08580.1	1736	1469.87	111.983	12.5592
AT2G28360.1	3032	2765.87	259	15.4369
AT4G25000.1	1606	1339.87	3	0.369104
AT5G27410.4	1734	1467.87	140.498	15.7787
AT5G27410.1	2156	1889.87	186.574	16.2745
AT5G27410.3	2229	1962.87	46.9289	3.9413
AT5G27410.2	3153	2886.87	0	0
AT5G65200.1	1982	1715.87	149	14.315
AT5G23535.1	1015	748.873	131	28.8373
AT5G23535.2	830	563.89	0	0
AT1G05230.1	3520	3253.87	0	0
AT1G05230.5	3644	3377.87	0	0
AT1G05230.12	2134	1867.87	1.61652	0.142667
AT1G05230.6	3553	3286.87	0	0
AT1G05230.2	2983	2716.87	0	0
AT1G05230.11	2424	2157.87	0	0
AT1G05230.3	2678	2411.87	28.3835	1.94
AT1G05230.7	3526	3259.87	0	0
AT1G05230.10	2557	2290.87	0	0
AT1G05230.9	3140	2873.87	0	0
AT1G05230.4	2974	2707.87	0	0
AT1G05230.8	3231	2964.87	0	0
AT1G79830.1	3669	3402.87	55.7418	2.70039
AT1G79830.3	3588	3321.87	278.14	13.803
AT1G79830.2	3278	3011.87	731.504	40.0379
AT1G79830.4	3547	3280.87	0	0
AT1G79830.5	3718	3451.87	10.6141	0.506895
AT5G09480.1	840	573.89	2024	581.398
AT5G56480.1	409	156.356	0	0
AT5G60820.1	1648	1381.87	88	10.498
AT5G55820.7	5630	5363.87	1.48438	0.0456203
AT5G55820.5	5831	5564.87	0	0
AT5G55820.8	5630	5363.87	0	0
