target_id	length	eff_length	est_counts	tpm
AT1G19090.1	2509	2220.89	0	0
AT1G18320.1	699	410.982	3	1.31758
AT5G11100.1	1709	1420.89	47	5.97057
AT4G35335.1	1280	991.885	102	18.5616
AT1G60930.1	3876	3587.89	26	1.30801
AT1G17000.1	2351	2062.89	0	0
AT3G55270.1	3130	2841.89	673	42.745
AT4G16150.1	3181	2892.89	768	47.9189
AT3G18150.1	1370	1081.89	0	0
AT3G52310.1	2443	2154.89	0	0
AT3G08943.1	3165	2876.89	275.007	17.2543
AT4G15950.1	814	525.885	41	14.0724
AT5G60900.1	2873	2584.89	23	1.60607
AT5G18710.1	1919	1630.89	0	0
AT1G64460.1	2240	1951.89	289	26.7252
AT2G31100.1	1247	958.885	0	0
AT1G60260.1	1634	1345.89	1	0.134112
AT2G06210.1	3579	3290.89	291	15.9609
AT3G57180.1	2232	1943.89	10	0.928552
ATMG01320.1	922	633.885	4.77909	1.36085
AT4G15130.1	1234	945.885	111	21.1817
AT5G39100.1	808	519.885	5	1.73596
AT4G16110.1	2666	2377.89	315	23.9109
AT5G26800.1	637	349.352	94	48.567
AT4G16360.1	1685	1396.89	202	26.1016
ATMG00060.1	542	256.527	8	5.62904
AT1G76820.1	3857	3568.89	18.9471	0.95827
AT3G05780.1	2775	2486.89	0	0
AT1G24405.1	718	429.929	11	4.6182
AT2G27490.4	843	554.885	52.0415	16.9287
AT2G27490.1	1367	1078.89	27.743	4.64146
AT2G27490.3	1201	912.885	0	0
AT2G27490.2	1381	1092.89	74.2155	12.2574
AT3G13276.1	269	54.2046	11	36.6297
AT1G71740.1	393	125.306	273	393.249
AT1G52920.1	1351	1062.89	1	0.169821
AT2G17370.1	2273	1984.89	237	21.5521
AT4G13615.1	813	524.885	815	280.266
AT3G46680.1	1350	1061.89	8	1.35984
AT1G70830.3	996	707.885	0	0
AT1G70830.2	1329	1040.89	0	0
AT1G70830.5	787	498.885	0	0
AT1G70830.4	1393	1104.89	0	0
AT1G70830.1	1331	1042.89	29.0024	5.01966
AT2G34090.3	1458	1169.89	5.2938	0.816773
AT2G34090.2	1616	1327.89	0	0
AT2G34090.1	1700	1411.89	28.5678	3.6522
AT2G34090.4	1521	1232.89	0	0
AT2G34090.5	1425	1136.89	6.13836	0.974569
AT1G65541.1	340	88.7567	0	0
AT2G01050.1	1548	1259.89	0	0
AT2G07751.1	357	99.359	17	30.8829
AT4G20565.1	789	500.885	0	0
AT1G61566.1	551	265.133	0	0
AT4G29530.2	1148	859.885	0	0
AT4G29530.1	1144	855.885	38	8.01392
AT5G09225.1	780	491.901	123	45.1341
AT1G21100.1	1545	1256.89	2593.55	372.456
AT1G73150.1	2150	1861.89	54.519	5.28532
AT1G73150.2	1956	1667.89	10.481	1.13427
AT3G51750.3	654	366.208	0	0
AT3G51750.1	563	276.7	7	4.56631
AT3G51750.2	560	273.752	1	0.659355
AT1G07010.1	1622	1333.89	4	0.541275
AT1G07010.2	1556	1267.89	0	0
AT1G07010.3	1542	1253.89	0	0
AT1G32080.1	2009	1720.89	0	0
AT1G16710.5	6346	6057.89	30.8957	0.920565
AT1G16710.7	5822	5533.89	97.6443	3.18488
AT1G16710.1	6018	5729.89	123.223	3.8817
AT1G16710.4	6502	6213.89	34.7717	1.01004
AT1G16710.8	6455	6166.89	0	0
