target_id	length	eff_length	est_counts	tpm
AT1G19090.1	2509	2214.32	0	0
AT1G18320.1	699	404.45	5	2.07432
AT5G11100.1	1709	1414.32	102	12.1011
AT4G35335.1	1280	985.318	96	16.3481
AT1G60930.1	3876	3581.32	36	1.68667
AT1G17000.1	2351	2056.32	0	0
AT3G55270.1	3130	2835.32	633	37.4605
AT4G16150.1	3181	2886.32	693	40.2866
AT3G18150.1	1370	1075.32	0	0
AT3G52310.1	2443	2148.32	3	0.234312
AT3G08943.1	3165	2870.32	358.829	20.9763
AT4G15950.1	814	519.354	55	17.7693
AT5G60900.1	2873	2578.32	12	0.780937
AT5G18710.1	1919	1624.32	8	0.8264
AT1G64460.1	2240	1945.32	262	22.5986
AT2G31100.1	1247	952.318	0	0
AT1G60260.1	1634	1339.32	2	0.250563
AT2G06210.1	3579	3284.32	255	13.0277
AT3G57180.1	2232	1937.32	13	1.12594
ATMG01320.1	922	627.318	8	2.1398
AT4G15130.1	1234	939.318	116	20.7213
AT5G39100.1	808	513.354	8	2.61483
AT4G16110.1	2666	2371.32	271	19.1757
AT5G26800.1	637	342.853	122	59.7068
AT4G16360.1	1685	1390.32	236	28.4819
ATMG00060.1	542	249.998	17	11.41
AT1G76820.1	3857	3562.32	19.5766	0.922096
AT3G05780.1	2775	2480.32	1	0.0676494
AT1G24405.1	718	423.423	16	6.3404
AT2G27490.4	843	548.343	44.0751	13.4869
AT2G27490.1	1367	1072.32	9.03338	1.41351
AT2G27490.3	1201	906.318	0	0
AT2G27490.2	1381	1086.32	68.8915	10.6409
AT3G13276.1	269	50.2733	10	33.376
AT1G71740.1	393	118.8	290	409.594
AT1G52920.1	1351	1056.32	4	0.635384
AT2G17370.1	2273	1978.32	177	15.0123
AT4G13615.1	813	518.354	773	250.221
AT3G46680.1	1350	1055.32	7	1.11298
AT1G70830.3	996	701.318	0	0
AT1G70830.2	1329	1034.32	0	0
AT1G70830.5	787	492.365	1.00014	0.340835
AT1G70830.4	1393	1098.32	0	0
AT1G70830.1	1331	1036.32	0	0
AT2G34090.3	1458	1163.32	0	0
AT2G34090.2	1616	1321.32	0	0
AT2G34090.1	1700	1405.32	34	4.05953
AT2G34090.4	1521	1226.32	0	0
AT2G34090.5	1425	1130.32	0	0
AT1G65541.1	340	82.7917	0	0
AT2G01050.1	1548	1253.32	0	0
AT2G07751.1	357	93.4487	21	37.7066
AT4G20565.1	789	494.365	0	0
AT1G61566.1	551	258.726	0	0
AT4G29530.2	1148	853.318	0	0
AT4G29530.1	1144	849.318	39	7.70487
AT5G09225.1	780	485.365	155	53.5839
AT1G21100.1	1545	1250.32	2758.78	370.227
AT1G73150.1	2150	1855.32	39.0654	3.53301
AT1G73150.2	1956	1661.32	8.93464	0.902392
AT3G51750.3	654	359.655	0	0
AT3G51750.1	563	270.386	4	2.48225
AT3G51750.2	560	267.48	0	0
AT1G07010.1	1622	1327.32	0	0
AT1G07010.2	1556	1261.32	4	0.532116
