target_id	length	eff_length	est_counts	tpm
AT1G19090.1	2509	2140.29	0	0
AT1G18320.1	699	330.683	7.6378	5.26189
AT5G11100.1	1709	1340.29	37	6.28908
AT4G35335.1	1280	911.294	70	17.4995
AT1G60930.1	3876	3507.29	18	1.16919
AT1G17000.1	2351	1982.29	0	0
AT3G55270.1	3130	2761.29	701	57.835
AT4G16150.1	3181	2812.29	921	74.6078
AT3G18150.1	1370	1001.29	0	0
AT3G52310.1	2443	2074.29	0	0
AT3G08943.1	3165	2796.29	287.735	23.442
AT4G15950.1	814	445.414	16	8.18355
AT5G60900.1	2873	2504.29	10	0.909704
AT5G18710.1	1919	1550.29	3	0.440852
AT1G64460.1	2240	1871.29	599	72.9239
AT2G31100.1	1247	878.294	3	0.778156
AT1G60260.1	1634	1265.29	2	0.360101
AT2G06210.1	3579	3210.29	342	24.2698
AT3G57180.1	2232	1863.29	10	1.22266
ATMG01320.1	922	553.294	3	1.23524
AT4G15130.1	1234	865.294	89	23.4321
AT5G39100.1	808	439.414	3	1.55537
AT4G16110.1	2666	2297.29	341	33.8161
AT5G26800.1	637	269.294	56	47.3747
AT4G16360.1	1685	1316.29	208	35.9994
ATMG00060.1	542	177.932	2	2.56071
AT1G76820.1	3857	3488.29	57.0319	3.72469
AT3G05780.1	2775	2406.29	0	0
AT1G24405.1	718	349.607	7	4.56146
AT2G27490.4	843	474.335	38.7781	18.6246
AT2G27490.1	1367	998.294	10.0937	2.30344
AT2G27490.3	1201	832.294	0	0
AT2G27490.2	1381	1012.29	52.1283	11.7315
AT3G13276.1	269	42.7372	3	15.9919
AT1G71740.1	393	67.9128	83	278.427
AT1G52920.1	1351	982.294	1	0.231923
AT2G17370.1	2273	1904.29	217	25.9604
AT4G13615.1	813	444.414	312	159.938
AT3G46680.1	1350	981.294	6	1.39296
AT1G70830.3	996	627.294	0	0
AT1G70830.2	1329	960.294	0	0
AT1G70830.5	787	418.425	0	0
AT1G70830.4	1393	1024.29	0	0
AT1G70830.1	1331	962.294	120.071	28.426
AT2G34090.3	1458	1089.29	2	0.418283
AT2G34090.2	1616	1247.29	0	0
AT2G34090.1	1700	1331.29	0	0
AT2G34090.4	1521	1152.29	0	0
AT2G34090.5	1425	1056.29	0	0
AT1G65541.1	340	48.276	0	0
AT2G01050.1	1548	1179.29	0	0
AT2G07751.1	357	53.4197	3	12.794
AT4G20565.1	789	420.414	0	0
AT1G61566.1	551	186.236	0	0
AT4G29530.2	1148	779.294	5.13183	1.50023
AT4G29530.1	1144	775.294	25.8682	7.60124
AT5G09225.1	780	411.449	60	33.2216
AT1G21100.1	1545	1176.29	1722	333.505
AT1G73150.1	2150	1781.29	56	7.16206
AT1G73150.2	1956	1587.29	0	0
AT3G51750.3	654	286.06	0	0
AT3G51750.1	563	197.45	0	0
AT3G51750.2	560	194.623	0	0
AT1G07010.1	1622	1253.29	0	0
AT1G07010.2	1556	1187.29	1.3143e-05	2.52187e-06
AT1G07010.3	1542	1173.29	1.99999	0.388334
AT1G32080.1	2009	1640.29	0	0
AT1G16710.5	6346	5977.29	6.75114	0.257311
AT1G16710.7	5822	5453.29	371.826	15.5334
AT1G16710.1	6018	5649.29	3.8627e-06	1.55769e-07
AT1G16710.4	6502	6133.29	141.54	5.25741
AT1G16710.8	6455	6086.29	0	0
AT1G16710.10	6023	5654.29	0.00495846	0.000199781
AT1G16710.6	6107	5738.29	0	0
AT1G16710.3	6619	6250.29	7.87745	0.287125
AT1G16710.9	6549	6180.29	0	0
AT1G16710.2	5783	5414.29	0	0
AT1G07590.1	2407	2038.29	11706	1308.36
AT5G49170.1	1172	803.294	1	0.283603
AT2G40240.1	1614	1245.29	9	1.64648
AT4G30380.2	537	173.359	0	0
AT4G30380.1	486	129.188	0	0
AT2G20619.1	201	53.7765	0	0
AT3G05830.2	1420	1051.29	0	0
AT3G05830.1	1358	989.294	66	15.1986
AT3G05830.3	1524	1155.29	0	0
AT5G11430.6	3634	3265.29	0	0
AT5G11430.2	2601	2232.29	14.8994	1.52056
AT5G11430.4	2791	2422.29	0	0
AT5G11430.3	3322	2953.29	0	0
AT5G11430.5	2373	2004.29	0	0
AT5G11430.1	3147	2778.29	92.1006	7.55213
AT1G20530.1	2269	1900.29	4	0.47954
AT4G23170.1	1824	1455.29	5	0.782717
AT1G44780.2	1644	1275.29	11.4189	2.03985
AT1G44780.1	1647	1278.29	25.5811	4.55905
AT1G60880.1	606	238.853	0	0
AT1G06160.1	1086	717.294	36	11.4338
AT3G07260.1	1204	835.294	3	0.818215
AT1G21090.1	1404	1035.29	110	24.2055
AT1G21090.2	1416	1047.29	0	0
AT1G76730.1	1500	1131.29	3	0.604131
AT1G03970.1	1190	821.294	196	54.3679
AT5G19160.1	2182	1813.29	18.6408	2.34197
AT5G19160.2	2242	1873.29	7.3592	0.894974
AT3G49744.1	174	53.6472	0	0
AT5G28820.1	519	157.15	0	0
AT4G12530.1	730	361.577	1	0.630063
AT4G20050.1	1924	1555.29	0	0
AT4G20050.5	1742	1373.29	9.2167	1.52896
AT4G20050.3	1800	1431.29	12.7884	2.03551
AT4G20050.2	1873	1504.29	1.99486	0.302109
AT4G20050.6	1732	1363.29	0	0
AT4G20050.7	1707	1338.29	0	0
AT4G20050.4	1981	1612.29	0	0
AT5G53810.1	1574	1205.29	6	1.13408
AT2G28690.1	1117	748.294	33	10.0468
AT5G01530.1	1396	1027.29	142	31.4905
AT3G62800.3	1283	914.294	4.42529	1.10266
AT3G62800.1	1368	999.294	36.5295	8.32791
