target_id	length	eff_length	est_counts	tpm
AT1G19090.1	2509	2219.57	0	0
AT1G18320.1	699	409.833	1	0.576242
AT5G11100.1	1709	1419.57	58	9.64899
AT4G35335.1	1280	990.572	71	16.9271
AT1G60930.1	3876	3586.57	34	2.23878
AT1G17000.1	2351	2061.57	0	0
AT3G55270.1	3130	2840.57	822	68.3404
AT4G16150.1	3181	2891.57	857	69.9936
AT3G18150.1	1370	1080.57	0	0
AT3G52310.1	2443	2153.57	0	0
AT3G08943.1	3165	2875.57	193.426	15.8855
AT4G15950.1	814	524.572	22	9.90441
AT5G60900.1	2873	2583.57	1	0.0914094
AT5G18710.1	1919	1629.57	2	0.289846
AT1G64460.1	2240	1950.57	201	24.3358
AT2G31100.1	1247	957.572	0	0
AT1G60260.1	1634	1344.57	6	1.05385
AT2G06210.1	3579	3289.57	249	17.876
AT3G57180.1	2232	1942.57	5	0.607861
ATMG01320.1	922	632.572	5	1.86669
AT4G15130.1	1234	944.572	55	13.7511
AT5G39100.1	808	518.572	5	2.27705
AT4G16110.1	2666	2376.57	342	33.9849
AT5G26800.1	637	348.1	55	37.3139
AT4G16360.1	1685	1395.57	165	27.9218
ATMG00060.1	542	255.433	9	8.32103
AT1G76820.1	3857	3567.57	73.4105	4.85956
AT3G05780.1	2775	2485.57	0	0
AT1G24405.1	718	428.782	5	2.75388
AT2G27490.4	843	553.572	38.1193	16.2623
AT2G27490.1	1367	1077.57	14.9701	3.28087
AT2G27490.3	1201	911.572	0	0
AT2G27490.2	1381	1091.57	56.9106	12.3127
AT3G13276.1	269	51.3941	15	68.927
AT1G71740.1	393	123.449	92	175.999
AT1G52920.1	1351	1061.57	1	0.222465
AT2G17370.1	2273	1983.57	199	23.6928
AT4G13615.1	813	523.572	349	157.42
AT3G46680.1	1350	1060.57	4	0.8907
AT1G70830.3	996	706.572	0	0
AT1G70830.2	1329	1039.57	0	0
AT1G70830.5	787	497.572	0	0
AT1G70830.4	1393	1103.57	0	0
AT1G70830.1	1331	1041.57	0	0
AT2G34090.3	1458	1168.57	0	0
AT2G34090.2	1616	1326.57	0	0
AT2G34090.1	1700	1410.57	18	3.01362
AT2G34090.4	1521	1231.57	0	0
AT2G34090.5	1425	1135.57	0	0
AT1G65541.1	340	86.2234	0	0
AT2G01050.1	1548	1258.57	0	0
AT2G07751.1	357	97.2969	23	55.8265
AT4G20565.1	789	499.572	0	0
AT1G61566.1	551	264.052	0	0
AT4G29530.2	1148	858.572	0	0
AT4G29530.1	1144	854.572	30	8.29056
AT5G09225.1	780	490.587	144	69.3198
AT1G21100.1	1545	1255.57	1420.59	267.202
AT1G73150.1	2150	1860.57	25.0841	3.18392
AT1G73150.2	1956	1666.57	19.9159	2.8222
AT3G51750.3	654	364.927	0	0
AT3G51750.1	563	275.574	7	5.9989
AT3G51750.2	560	272.716	0	0
AT1G07010.1	1622	1332.57	2	0.354447
AT1G07010.2	1556	1266.57	0	0
AT1G07010.3	1542	1252.57	0	0
AT1G32080.1	2009	1719.57	0	0
AT1G16710.5	6346	6056.57	0	0
AT1G16710.7	5822	5532.57	250.612	10.6976
AT1G16710.1	6018	5728.57	0.0515097	0.00212351
AT1G16710.4	6502	6212.57	8.26675e-07	3.1425e-08
AT1G16710.8	6455	6165.57	0.00198763	7.6133e-05
AT1G16710.10	6023	5733.57	0	0
AT1G16710.6	6107	5817.57	0	0
AT1G16710.3	6619	6329.57	13.373	0.49896
AT1G16710.9	6549	6259.57	80.9612	3.05453
AT1G16710.2	5783	5493.57	0	0
AT1G07590.1	2407	2117.57	32685	3645.2
AT5G49170.1	1172	882.572	2	0.535169
AT2G40240.1	1614	1324.57	2	0.356587
AT4G30380.2	537	250.712	0	0
AT4G30380.1	486	202.919	0	0
AT2G20619.1	201	33.3058	0	0
AT3G05830.2	1420	1130.57	0	0
AT3G05830.1	1358	1068.57	49	10.8294
AT3G05830.3	1524	1234.57	0	0
AT5G11430.6	3634	3344.57	0	0
AT5G11430.2	2601	2311.57	0	0
AT5G11430.4	2791	2501.57	0	0
AT5G11430.3	3322	3032.57	0	0
AT5G11430.5	2373	2083.57	16.4005	1.85892
AT5G11430.1	3147	2857.57	66.5995	5.50409
AT1G20530.1	2269	1979.57	0	0
AT4G23170.1	1824	1534.57	9	1.38505
AT1G44780.2	1644	1354.57	29	5.056
AT1G44780.1	1647	1357.57	0	0
AT1G60880.1	606	317.511	0	0
AT1G06160.1	1086	796.572	51	15.1202
AT3G07260.1	1204	914.572	4.01338	1.03634
AT1G21090.1	1404	1114.57	86	18.2222
AT1G21090.2	1416	1126.57	0	0
