target_id	length	eff_length	est_counts	tpm
AT1G19090.1	2509	2229.34	0	0
AT1G18320.1	699	419.411	0	0
AT5G11100.1	1709	1429.34	60	7.19098
AT4G35335.1	1280	1000.34	111	19.0085
AT1G60930.1	3876	3596.34	25	1.19084
AT1G17000.1	2351	2071.34	0	0
AT3G55270.1	3130	2850.34	904	54.3306
AT4G16150.1	3181	2901.34	1062	62.7045
AT3G18150.1	1370	1090.34	0	0
AT3G52310.1	2443	2163.34	2	0.158372
AT3G08943.1	3165	2885.34	284.764	16.9068
AT4G15950.1	814	534.357	52	16.6703
AT5G60900.1	2873	2593.34	2	0.132112
AT5G18710.1	1919	1639.34	2	0.208994
AT1G64460.1	2240	1960.34	285	24.905
AT2G31100.1	1247	967.342	0	0
AT1G60260.1	1634	1354.34	14	1.77081
AT2G06210.1	3579	3299.34	285	14.7976
AT3G57180.1	2232	1952.34	6	0.526463
ATMG01320.1	922	642.342	4.13552	1.1029
AT4G15130.1	1234	954.342	100	17.9502
AT5G39100.1	808	528.357	11	3.56646
AT4G16110.1	2666	2386.34	336	24.1201
AT5G26800.1	637	357.626	107	51.254
AT4G16360.1	1685	1405.34	231	28.1581
ATMG00060.1	542	264.389	4	2.59173
AT1G76820.1	3857	3577.34	94.6213	4.53108
AT3G05780.1	2775	2495.34	0	0
AT1G24405.1	718	438.411	9	3.51669
AT2G27490.4	843	563.342	74.2957	22.5925
AT2G27490.1	1367	1087.34	20.8795	3.28948
AT2G27490.3	1201	921.342	0	0
AT2G27490.2	1381	1101.34	58.8248	9.14978
AT3G13276.1	269	56.2255	17	51.7951
AT1G71740.1	393	131.088	177	231.304
AT1G52920.1	1351	1071.34	1	0.159899
AT2G17370.1	2273	1993.34	222	19.0785
AT4G13615.1	813	533.357	687	220.654
AT3G46680.1	1350	1070.34	3	0.480144
AT1G70830.3	996	716.342	0	0
AT1G70830.2	1329	1049.34	1.7037	0.278131
AT1G70830.5	787	507.372	1.06452	0.359419
AT1G70830.4	1393	1113.34	0	0
AT1G70830.1	1331	1051.34	0.232043	0.0378092
AT2G34090.3	1458	1178.34	0	0
