target_id	length	eff_length	est_counts	tpm
AT1G19090.1	2509	2228.12	0	0
AT1G18320.1	699	418.136	3	1.19516
AT5G11100.1	1709	1428.12	21	2.44951
AT4G35335.1	1280	999.115	92	15.3389
AT1G60930.1	3876	3595.12	23	1.06571
AT1G17000.1	2351	2070.12	0	0
AT3G55270.1	3130	2849.12	708	41.3948
AT4G16150.1	3181	2900.12	1046	60.0813
AT3G18150.1	1370	1089.12	0	0
AT3G52310.1	2443	2162.12	0	0
AT3G08943.1	3165	2884.12	358.292	20.6941
AT4G15950.1	814	533.115	29	9.0615
AT5G60900.1	2873	2592.12	16	1.02823
AT5G18710.1	1919	1638.12	3	0.30507
AT1G64460.1	2240	1959.12	345	29.3347
AT2G31100.1	1247	966.115	0	0
AT1G60260.1	1634	1353.12	3	0.369326
AT2G06210.1	3579	3298.12	282	14.2432
AT3G57180.1	2232	1951.12	14	1.19528
ATMG01320.1	922	641.115	9.3281	2.42371
AT4G15130.1	1234	953.115	93	16.254
AT5G39100.1	808	527.115	8	2.52818
AT4G16110.1	2666	2385.12	311	21.7207
AT5G26800.1	637	356.297	124	57.974
AT4G16360.1	1685	1404.12	244	28.9474
ATMG00060.1	542	262.514	11	6.98011
AT1G76820.1	3857	3576.12	54.198	2.52461
AT3G05780.1	2775	2494.12	0	0
AT1G24405.1	718	437.115	7	2.66763
AT2G27490.4	843	562.115	66.4636	19.6962
AT2G27490.1	1367	1086.12	20.0671	3.07775
AT2G27490.3	1201	920.115	0	0
AT2G27490.2	1381	1100.12	61.4692	9.3077
AT3G13276.1	269	54.0579	4	12.3261
AT1G71740.1	393	128.203	115	149.425
AT1G52920.1	1351	1070.12	2	0.311331
AT2G17370.1	2273	1992.12	245	20.4868
AT4G13615.1	813	532.115	730	228.528
AT3G46680.1	1350	1069.12	4	0.623245
AT1G70830.3	996	715.115	0	0
AT1G70830.2	1329	1048.12	0	0
AT1G70830.5	787	506.115	0	0
AT1G70830.4	1393	1112.12	0	0
AT1G70830.1	1331	1050.12	6.00093	0.951929
AT2G34090.3	1458	1177.12	0	0
AT2G34090.2	1616	1335.12	0	0
AT2G34090.1	1700	1419.12	30	3.52149
AT2G34090.4	1521	1240.12	0	0
AT2G34090.5	1425	1144.12	0	0
AT1G65541.1	340	90.3723	0	0
AT2G01050.1	1548	1267.12	0	0
AT2G07751.1	357	101.702	23	37.6723
AT4G20565.1	789	508.115	0	0
AT1G61566.1	551	271.229	1	0.614166
AT4G29530.2	1148	867.115	0	0
AT4G29530.1	1144	863.115	57	11.0009
AT5G09225.1	780	499.115	229	76.4289
AT1G21100.1	1545	1264.12	2057.18	271.087
AT1G73150.1	2150	1869.12	62	5.52559
AT1G73150.2	1956	1675.12	0	0
AT3G51750.3	654	373.243	0	0
AT3G51750.1	563	282.975	4	2.3547
AT3G51750.2	560	280.066	0	0
AT1G07010.1	1622	1341.12	0	0
AT1G07010.2	1556	1275.12	2.80401e-06	3.66313e-07
AT1G07010.3	1542	1261.12	0.999997	0.132089
AT1G32080.1	2009	1728.12	0	0
AT1G16710.5	6346	6065.12	0	0
AT1G16710.7	5822	5541.12	207.224	6.22968
AT1G16710.1	6018	5737.12	0.0103833	0.000301485
AT1G16710.4	6502	6221.12	0	0
AT1G16710.8	6455	6174.12	0.00181415	4.89464e-05
AT1G16710.10	6023	5742.12	0	0
AT1G16710.6	6107	5826.12	76.677	2.19234
AT1G16710.3	6619	6338.12	0	0
AT1G16710.9	6549	6268.12	71.0869	1.88919
AT1G16710.2	5783	5502.12	0	0
AT1G07590.1	2407	2126.12	32621	2555.84
AT5G49170.1	1172	891.115	5	0.934672
AT2G40240.1	1614	1333.12	6	0.749733
AT4G30380.2	537	257.669	0	0
AT4G30380.1	486	209.044	1	0.796865
AT2G20619.1	201	35.9839	0	0
AT3G05830.2	1420	1139.12	3.5818	0.523789
AT3G05830.1	1358	1077.12	42.8384	6.62512
AT3G05830.3	1524	1243.12	3.57983	0.479705
AT5G11430.6	3634	3353.12	17.1795	0.853464
AT5G11430.2	2601	2320.12	0	0
AT5G11430.4	2791	2510.12	0	0
AT5G11430.3	3322	3041.12	0	0
AT5G11430.5	2373	2092.12	0	0
AT5G11430.1	3147	2866.12	87.8205	5.10417
AT1G20530.1	2269	1988.12	14	1.17303
AT4G23170.1	1824	1543.12	3	0.323851
AT1G44780.2	1644	1363.12	15.0882	1.84386
AT1G44780.1	1647	1366.12	29.9118	3.64735
AT1G60880.1	606	325.507	0	0
AT1G06160.1	1086	805.115	128	26.4835
AT3G07260.1	1204	923.115	2.00498	0.361808
AT1G21090.1	1404	1123.12	189.729	28.1406
AT1G21090.2	1416	1135.12	11.2708	1.65401
AT1G76730.1	1500	1219.12	41	5.60225
AT1G03970.1	1190	909.115	202	37.0131
AT5G19160.1	2182	1901.12	23	2.01531
AT5G19160.2	2242	1961.12	0	0
AT3G49744.1	174	31.035	0	0
AT5G28820.1	519	240.208	0	0
AT4G12530.1	730	449.115	2	0.741815
AT4G20050.1	1924	1643.12	0	0
AT4G20050.5	1742	1461.12	0	0
AT4G20050.3	1800	1519.12	0	0
AT4G20050.2	1873	1592.12	9.59105	1.00349
AT4G20050.6	1732	1451.12	0	0
AT4G20050.7	1707	1426.12	1.40895	0.164574
AT4G20050.4	1981	1700.12	0	0
AT5G53810.1	1574	1293.12	6	0.772924
AT2G28690.1	1117	836.115	33	6.57462
AT5G01530.1	1396	1115.12	494	73.7956
AT3G62800.3	1283	1002.12	5.86166	0.974375
AT3G62800.1	1368	1087.12	77.1555	11.8226
AT3G62800.2	1297	1016.12	22.9829	3.76777
ATCG00900.1	468	192.409	117	101.294
AT3G11385.1	2459	2178.12	22	1.68254
AT5G07010.1	1779	1498.12	275	30.5781
AT3G63040.1	654	373.243	0	0
AT2G26570.2	2921	2640.12	0	0
AT2G26570.1	2941	2660.12	629	39.3888
AT3G05560.2	756	475.115	6.60066	2.31426
AT3G05560.3	841	560.115	4.53743	1.34945
AT3G05560.1	840	559.115	833.862	248.437
AT5G12080.3	2694	2413.12	84	5.79861
AT5G12080.2	2805	2524.12	0	0
AT5G12080.1	2754	2473.12	0	0
AT1G50870.1	1191	910.115	0	0
AT2G20610.2	1748	1467.12	52.5827	5.97037
AT2G20610.1	1794	1513.12	357.417	39.3484
AT5G02940.2	2792	2511.12	0	0
AT5G02940.1	2920	2639.12	31	1.95671
AT1G68430.1	945	664.115	14	3.51162
AT1G66550.2	856	575.115	0	0
AT1G66550.1	765	484.115	0	0
AT1G09380.1	1641	1360.12	11	1.34722
AT3G48840.1	757	476.115	2	0.699747
AT3G48840.2	667	386.215	0	0
AT5G61800.1	1629	1348.12	0	0
AT5G01445.1	589	308.602	6	3.23874
AT4G35500.1	1975	1694.12	105.568	10.3804
AT4G35500.2	1638	1357.12	57.432	7.04953
AT1G80310.1	1937	1656.12	365	36.7135
AT2G39400.2	1307	1026.12	5.38795	0.874682
AT2G39400.1	1394	1113.12	204.612	30.6206
AT4G04990.1	1217	936.115	534	95.0244
AT3G60530.1	1465	1184.12	773	108.745
AT2G46180.1	2540	2259.12	173	12.7565
AT2G22270.1	1398	1117.12	89.7682	13.3859
AT2G22270.2	1174	893.115	52.2318	9.74206
AT2G43660.1	471	195.179	1	0.853475
AT2G43660.2	597	316.555	0	0
AT1G03910.2	2466	2185.12	0	0
AT1G03910.1	2565	2284.12	649	47.3314
AT1G77590.1	2692	2411.12	274.946	18.9956
AT1G77590.2	2669	2388.12	14.0538	0.980304
AT1G79020.1	2134	1853.12	179	16.0906
AT5G24420.1	1321	1040.12	0	0
AT5G39490.1	1701	1420.12	2	0.234601
AT3G26922.2	1894	1613.12	6.34017	0.654724
AT3G26922.1	1793	1512.12	29.6598	3.26743
AT3G26922.4	1661	1380.12	0	0
AT3G26922.5	1642	1361.12	0	0
AT3G26922.3	1711	1430.12	0	0
AT3G50450.1	926	645.115	1	0.258218
AT3G17160.1	882	601.115	240	66.5084
AT1G34315.1	819	538.115	206	63.7698
AT5G08580.2	1818	1537.12	16.1921	1.75477
AT5G08580.1	1736	1455.12	114.808	13.1431
AT2G28360.1	3032	2751.12	352	21.3136
AT4G25000.1	1606	1325.12	4	0.502839
AT5G27410.4	1734	1453.12	147.533	16.9126
AT5G27410.1	2156	1875.12	213.975	19.0089
AT5G27410.3	2229	1948.12	51.4926	4.40304
AT5G27410.2	3153	2872.12	0	0
AT5G65200.1	1982	1701.12	136	13.3177
AT5G23535.1	1015	734.115	152	34.4907
AT5G23535.2	830	549.115	0	0
AT1G05230.1	3520	3239.12	0	0
AT1G05230.5	3644	3363.12	0	0
AT1G05230.12	2134	1853.12	7.41527	0.666572
AT1G05230.6	3553	3272.12	0	0
AT1G05230.2	2983	2702.12	4.98143	0.307095
AT1G05230.11	2424	2143.12	0	0
AT1G05230.3	2678	2397.12	17.6033	1.22329
AT1G05230.7	3526	3245.12	0	0
AT1G05230.10	2557	2276.12	0	0
AT1G05230.9	3140	2859.12	0	0
AT1G05230.4	2974	2693.12	0	0
AT1G05230.8	3231	2950.12	0	0
AT1G79830.1	3669	3388.12	91.5835	4.50279
AT1G79830.3	3588	3307.12	424.272	21.3707
AT1G79830.2	3278	2997.12	901.705	50.1169
AT1G79830.4	3547	3266.12	0	0
AT1G79830.5	3718	3437.12	21.4393	1.03906
AT5G09480.1	840	559.115	772	230.006
AT5G56480.1	409	141.04	0	0
AT5G60820.1	1648	1367.12	74	9.01674
AT5G55820.7	5630	5349.12	0.390274	0.0121538
AT5G55820.5	5831	5550.12	6.39354	0.191894
AT5G55820.8	5630	5349.12	2.93072	0.0912674
AT5G55820.10	5271	4990.12	0	0
AT5G55820.4	5292	5011.12	0	0
AT5G55820.9	5896	5615.12	91.4142	2.71193
AT5G55820.2	5622	5341.12	8.07442e-08	2.51827e-09
AT5G55820.11	5449	5168.12	0	0
AT5G55820.3	5610	5329.12	29.8713	0.93373
AT5G55820.6	5642	5361.12	0	0
AT5G55820.1	5481	5200.12	0	0
AT5G44950.1	1317	1036.12	0	0
AT4G31140.1	2171	1890.12	149	13.1317
AT4G35910.1	2164	1883.12	139	12.2959
AT3G56220.2	541	261.527	6.9151	4.40458
AT3G56220.1	905	624.115	42.0849	11.2327
AT2G19970.1	926	645.115	234	60.4229
AT5G54520.1	1864	1583.12	88	9.25962
AT2G04032.1	1403	1122.12	0	0
AT5G03455.1	704	423.126	337.277	132.782
AT5G03455.2	1006	725.115	3.72325	0.855339
AT1G48140.2	563	282.975	0	0
AT1G48140.1	743	462.115	126	45.4196
AT4G15050.1	1191	910.115	0	0
ATCG00420.1	477	200.714	0	0
AT5G30360.1	420	150.151	0	0
AT2G32600.1	1301	1020.12	300	48.9886
AT2G41010.1	1250	969.115	104	17.8764
AT5G07170.2	1274	993.115	0	0
AT5G07170.1	1612	1331.12	0	0
AT5G32670.1	700	419.136	0	0
AT1G60250.1	756	475.115	0	0
AT4G09012.1	1175	894.115	19	3.53984
AT3G26355.1	64	23.3235	0	0
AT5G02710.1	1195	914.115	43.3427	7.89838
AT5G02710.2	1778	1497.12	5.65729	0.629472
AT5G02710.3	1348	1067.12	0	0
AT4G10110.1	836	555.115	186	55.8153
AT5G13900.1	754	473.115	24	8.45021
AT5G16380.1	1108	827.115	135	27.1888
AT5G40630.1	937	656.115	9	2.285
AT1G55670.1	780	499.115	33.6628	11.235
AT5G66940.1	897	616.115	0	0
AT3G06520.1	1598	1317.12	2	0.252947
AT3G06520.2	1668	1387.12	0	0
AT3G52870.1	1811	1530.12	334	36.3618
AT3G02900.2	759	478.115	0	0
AT3G02900.1	852	571.115	101	29.4592
AT1G31520.1	399	132.894	0	0
AT5G57660.1	1564	1283.12	585	75.9475
AT3G09110.1	1666	1385.12	0	0
AT4G23690.1	1139	858.115	424	82.3082
AT1G05035.1	363	105.901	0	0
AT5G45700.1	1180	899.115	16	2.96434
AT5G40410.1	1981	1700.12	6	0.58789
AT3G06580.1	2012	1731.12	550	52.9249
AT3G14920.1	2536	2255.12	366	27.0356
AT1G77610.1	1617	1336.12	268	33.4129
AT1G19170.1	1827	1546.12	123	13.2521
AT2G20740.1	1179	898.115	311.052	57.6931
AT2G20740.2	935	654.115	4.3157	1.09906
AT2G20740.3	815	534.115	13.6322	4.25162
AT3G26940.1	1793	1512.12	0	0
AT4G27150.1	735	454.115	0	0
AT2G26000.1	1672	1391.12	0	0
AT2G26000.2	1892	1611.12	72	7.44439
AT2G26000.3	2370	2089.12	0	0
AT5G38743.1	183	32.2848	2	10.3194
AT4G15210.4	2461	2180.12	0	0
AT4G15210.1	2066	1785.12	0	0
AT4G15210.3	2291	2010.12	0	0
AT4G15210.2	1890	1609.12	0	0
AT1G29070.1	819	538.115	111	34.3614
AT4G27570.1	1655	1374.12	2	0.242454
AT5G65560.3	3618	3337.12	0.00406849	0.000203088
AT5G65560.2	3697	3416.12	67.9952	3.31565
AT5G65560.1	3623	3342.12	0.000718592	3.58166e-05
AT1G04170.1	1860	1579.12	567	59.8125
AT1G04170.2	2026	1745.12	0	0
ATCG00905.1	258	50.1025	99	329.154
AT1G29250.1	795	514.115	181	58.6464
AT3G51050.1	2543	2262.12	468	34.4631
AT5G23060.2	1608	1327.12	6.87331	0.862741
AT5G23060.1	1529	1248.12	8.12669	1.08463
AT4G14770.2	3098	2817.12	0	0
AT4G14770.1	3064	2783.12	52.0409	3.11485
AT4G14770.3	3072	2791.12	0	0
AT3G44140.1	216	38.8733	0	0
AT1G14630.2	1186	905.115	0	0
AT1G14630.1	1020	739.115	8	1.80302
AT3G21480.1	3503	3222.12	82	4.23932
AT3G58760.4	1979	1698.12	0	0
AT3G58760.5	1946	1665.12	0.00625081	0.000625338
AT3G58760.2	2050	1769.12	0	0
AT3G58760.6	1827	1546.12	31.7708	3.42302
AT3G58760.3	2017	1736.12	0	0
AT3G58760.1	1839	1558.12	150.223	16.0605
AT2G03390.1	1459	1178.12	120.769	17.0762
AT2G03390.6	1475	1194.12	11.2106	1.56388
AT2G03390.3	1546	1265.12	17.2572	2.27229
AT2G03390.2	1210	929.115	65.61	11.7631
AT2G03390.7	1166	885.115	0	0
AT2G03390.4	1497	1216.12	6.163	0.84419
AT2G03390.5	1476	1195.12	14.9903	2.0894
AT2G23093.2	1653	1372.12	10.8385	1.31584
AT2G23093.1	1834	1553.12	17.1615	1.84066
AT1G62600.1	1548	1267.12	240	31.5514
AT1G62600.2	1253	972.115	0	0
AT3G54925.1	546	266.356	0	0
AT4G29550.3	1296	1015.12	0	0
AT4G29550.1	1236	955.115	4.68674e-07	8.17407e-08
AT4G29550.2	1382	1101.12	7	1.05898
AT5G02280.1	661	380.224	102	44.6872
AT2G36080.2	1783	1502.12	4.47555	0.496325
AT2G36080.4	1695	1414.12	0	0
AT2G36080.1	1311	1030.12	81.8771	13.2403
AT2G36080.3	2143	1862.12	15.6474	1.39978
AT5G40830.2	1808	1527.12	4.44704	0.48509
AT5G40830.3	1497	1216.12	0	0
AT5G40830.1	1706	1425.12	88.553	10.3509
AT3G58110.1	2818	2537.12	518	34.0105
AT3G58110.2	2618	2337.12	0	0
AT2G46900.1	2280	1999.12	882	73.4943
AT3G13440.2	1065	784.115	0	0
AT3G13440.1	2047	1766.12	458.731	43.2675
AT3G13440.3	969	688.115	4.26882	1.0334
AT5G08370.1	1572	1291.12	75	9.67652
AT5G08370.2	1459	1178.12	0	0
AT5G02720.1	729	448.115	0	0
AT5G02720.2	987	706.115	1	0.235911
AT3G44750.2	1057	776.115	30.6093	6.56977
AT3G44750.1	1418	1137.12	302.391	44.2983
AT4G13020.7	2169	1888.12	5.36801	0.473595
AT4G13020.8	1927	1646.12	10.1728	1.02944
AT4G13020.1	2261	1980.12	351.183	29.5437
AT4G13020.2	1864	1583.12	168.02	17.6796
AT4G13020.4	2094	1813.12	5.60234	0.514716
AT4G13020.6	2169	1888.12	37.6257	3.31954
AT4G13020.5	1887	1606.12	21.0287	2.18101
AT4G13020.3	1867	1586.12	0	0
AT1G23530.1	1139	858.115	53	10.2885
AT4G28710.1	5230	4949.12	763	25.6815
AT1G30795.1	713	432.126	0	0
AT3G30841.2	1817	1536.12	0	0
AT3G30841.1	1760	1479.12	96	10.8117
AT2G03667.2	2158	1877.12	3.34742	0.297058
AT2G03667.1	2081	1800.12	44.6526	4.13209
AT1G34770.3	1075	794.115	6.73352	1.41248
AT1G34770.6	687	406.136	0	0
AT1G34770.2	1103	822.115	0	0
AT1G34770.4	940	659.115	0	0
AT1G34770.5	744	463.115	9.31631	3.35103
AT1G34770.1	1029	748.115	36.9502	8.22756
AT3G43240.1	2952	2671.12	225	14.0318
AT1G79620.2	3366	3085.12	0	0
AT1G79620.3	3364	3083.12	0	0
AT1G79620.5	3284	3003.12	49.7928	2.76196
AT1G79620.4	3380	3099.12	9.19163	0.494058
AT1G79620.1	3305	3024.12	0.0155835	0.000858401
AT2G24820.1	1825	1544.12	50	5.39403
AT4G33620.1	2526	2245.12	180	13.3554
AT5G49310.1	1786	1505.12	0	0
AT1G29810.1	948	667.115	111.893	27.9399
AT1G29810.2	590	309.594	0.107137	0.0576461
AT4G28930.1	528	248.922	4	2.67682
AT1G17470.2	1522	1241.12	0	0
AT1G17470.1	1602	1321.12	620	78.1761
AT1G34380.1	1380	1099.12	0	0
AT1G34380.3	1048	767.115	0.950458	0.206393
AT1G34380.2	1277	996.115	13.0495	2.18227
AT5G36240.1	765	484.115	0	0
AT2G20120.1	1259	978.115	34.9327	5.94929
AT2G20120.2	1203	922.115	394.067	71.1882
AT5G47670.3	1182	901.115	0	0
AT5G47670.1	1053	772.115	0	0
AT5G47670.2	1087	806.115	0	0
AT5G04070.1	1501	1220.12	40	5.46113
AT2G30690.2	2997	2716.12	0	0
AT2G30690.1	2896	2615.12	0	0
AT1G11785.1	643	362.261	2	0.919669
AT1G27580.1	1221	940.115	0	0
AT2G43850.1	1973	1692.12	137.406	13.527
AT2G43850.3	1703	1422.12	9.5935	1.12374
AT2G43850.2	1835	1554.12	0	0
AT4G18130.1	3912	3631.12	170	7.79887
AT1G23870.1	2973	2692.12	2369	146.587
AT3G49560.1	1227	946.115	237	41.728
AT5G36490.1	357	101.702	0	0
AT5G46030.2	926	645.115	0	0
AT5G46030.1	886	605.115	396.358	109.112
AT5G46030.3	915	634.115	1.64174	0.431281
AT5G09650.1	1181	900.115	517	95.6787
AT2G43000.1	1040	759.115	129.699	28.4611
AT2G43000.2	1375	1094.12	2.30112	0.350348
AT1G52040.1	1751	1470.12	0	0
AT3G05858.1	629	348.349	17	8.12938
AT5G60860.1	1046	765.115	16	3.4835
AT5G54035.1	258	50.1025	0	0
AT1G07901.1	153	27.0887	0	0
AT4G10220.1	1203	922.115	0	0
AT3G23790.1	2716	2435.12	100	6.84075
AT4G02075.2	1476	1195.12	15.0062	2.09163
AT4G02075.3	1357	1076.12	26.3027	4.07159
AT4G02075.1	973	692.115	108.691	26.16
AT5G36190.1	438	165.59	0	0
AT1G52650.1	1398	1117.12	2	0.298233
AT1G26750.1	809	528.115	125	39.428
AT5G14980.1	984	703.115	3	0.710752
AT5G50150.1	1846	1565.12	177	18.8387
AT2G15020.1	2088	1807.12	0	0
AT3G45070.3	1093	812.115	0	0
AT3G45070.2	1211	930.115	12.9183	2.31361
